department,finaly_result1,finaly_result2,dep,title,ask
妇产科,生殖医学科,妇产科,产科,要面临流产怎么办？,"医生您好！我是10月31日的月经（我的周期一般是25天左右），11月12日排卵（B超做出）。11月25日半夜阴道里有浅褐色分泌物流出，到26日半夜干净了，一直到现在都没有。今天早晨去医院做的血B-HCG，结果是477.1。医生说数值太低了吃保胎药也没有用，让我等到12月10日再去医院做彩超看一下！说如果不行的话，就要流产！ 
现在我都急死了，一定要流产吗？"
妇产科,神经科,内科,产科,什么是近亲结婚？,[病情描述:我奶奶跟她姥姥是同一亲生母亲，我们是三代，结婚会不会有影响？曾经治疗情况和效果:我奶奶跟她姥姥是同一亲生母亲，我们是三代，结婚会不会有影响？想得到怎样的帮助:我奶奶跟她姥姥是同一亲生母亲，我们是三代，结婚会不会有影响？
妇产科,产科,妇产科,产科,臀位38周可以剖腹产吗？,我33岁，准备要生孩子了，我觉着可能会要剖腹产，臀位38周可以剖腹产吗？
妇产科,内科,儿科,产科,宝宝踢的厉害，是不是就很健康,无
妇产科,生殖医学科,妇产科,产科,如果受孕成功，同房后第几天体温会有变化,无
妇产科,计划生育,妇产科,产科,怀孕初期有出血情况是怎么回事？,怀上六周，因为有事情回了趟家。下腹前一段时间有轻微微疼，但没流红。刚刚才上厕所，发觉裤衩上有两块深色血迹，有点半干了。查资料查说是可能会先兆流产可能会，我现在在卧铺车上躺着，除了5小时到地方，上车去医院赶个么？孩子能不能保全？快六周的时候做过一次B超，大夫说宫内生长发育很好，现在很忧心，急等 
妇产科,产科,妇产科,产科,例假之前同房不可能受孕吗,只要来过正常的月事，之前的同房就永远不可能分娩了吗？如果怀上了，也是最后一次月事之后同房的人的孩子，对吗？这个科学吗？和月事之前同房的人的基因就没关系了吗？谢谢医生 
妇产科,产科,妇产科,产科,怎样根据月经推断孩子是谁的？,医生我想问下我2017年12月28号月经来了，7号和前男朋友同房后来结婚了，但是1月29号月经来了的，1月7号吃了避孕药，月经下课了一天去医院开的黄体酮胶囊。，1月29号才来的月经，2月5号见过面了现在老公2.27号也来了月经，但是3月27号，月经没来，我想问下这个宝宝和前男朋友有关系没，用用不着去做亲子鉴定，每天都很忧心，但是1月7号结婚后就没再见面了。这是怀上的b超单？医生帮我好好推测下好吗？谢谢。2018年11月28号做破腹产手术，2019.年1月18号宝宝51天，我听他们说怀上算最后一次月经算预产期就是算2.27号算对吧，还是前男朋友同房的那天算2018年1月7号，有关系没，但是我算了下就重2018年2月27号算到2018年11月28号一共274天？？期望有能力的医生解释谢谢 
妇产科,产科,妇产科,产科,卵泡长太快会不会异常呢,女，28岁，刚刚结婚不久，一直想要进行备孕，卵泡到底会是什么样也不清楚，请问：卵泡长太快会不会异常呢
妇产科,产科,妇产科,产科,怀孕四个月可以做羊水穿刺吗？,医生，你好。我怀上四个月了。有听人说过羊水穿刺可以检测肚子内宝宝的健康情况。想问几下医生，我怀上四个月可以做羊水穿刺吗？风险大不大？有什么不好的干扰吗？
妇产科,产科,妇产科,产科,已怀孕34周，但近两月出现白带异常怎么办,我已怀孕34周，但近两月出现白带异常，量多、色偏黄，豆腐渣状，伴有外阴轻微骚痒或灼热痛感，我原来患过霉菌性阴道炎，不知道现在这样的症状是霉菌复发还是其他病菌感染？请问如果可以通过什么方式治疗，如用洗液，哪一种比较好，对腹中胎儿没有影响？另外，如果需上医院确诊，我是应该去妇科还是产科会比较好？急盼回答为感！！！
妇产科,产科,妇产科,产科,羊水穿刺多长时间出结果？,我因为做唐氏筛查不正常，所以做的羊水穿刺，我很忧心，羊水穿刺多长时间出结果？
妇产科,产科,妇产科,产科,首次怀孕就胎停孕会对下次怀孕有影响吗？,我第一次怀孕就胎停孕是什么原因呢，与饮食有关吗，因为自己不知道自己怀孕所以没有注意到饮食经常不吃饭或吃泡面这有影响吗？胎停孕会对下次怀孕有影响吗？
妇产科,生殖医学科,妇产科,产科,胎停流什么颜色的血会恐怖吗？,今天发觉我的内裤有一些暗红色的血，感觉宝宝似乎也不动，不知晓是不是胎停了，胎停流什么颜色的血？
妇产科,产科,妇产科,产科,有胎心再胎停是什么导致的,朋友上个月去医院仔细检查的时候，查出来胎儿已经有胎心了，但是这个月再去仔细检查，医生告诉您她孩子已经胎停，我想问几下有胎心在胎停是什么原因引来的呢？是因为凝血障碍吗？
妇产科,计划生育,妇产科,产科,怀孕4周了伴有炎症怎么解决,九月八号去医院检查怀孕4周左右了，想要孩子，但有检查有宫颈糜烂和盆腔炎，白带很多看不到宫颈的状况，当时就做了抽净白带还贴了孕妇专用的贴膜在糜烂的地方，检查有点贫血，营养跟不上，这两天一直都在打针，说的都是营养针，我们都看不懂，还有点偏贵，昨天打针回来医生或后天还要复查看看宝宝状况和宫颈状况，还要开一些药品，是叶酸，口服液钙片之类的东西，说是六百左右
妇产科,产科,妇产科,产科,为什么会胎死腹中,"我怀孕88天,下面见红,到医院B超,发现胎儿只发育到75天就停止发育了,请问,有些什么原因会造成胎死腹中呢?这是我的头胎,下次怀孕要注意些什么呢?"
妇产科,产科,妇产科,产科,怀孕早期何时可以知道胎儿心跳,医生您好，请问，怀孕后多长时间可以得知有胎儿心跳，我现在很害怕，我怀孕46天的时候做B超，测得没有胎芽，不见胎儿心跳，可是，别人差不多天数的时候就有胎儿心跳，当时医生告诉我正常，是正常吗，现在不做B超，有什么办法得知肚里的宝宝有心跳呢，我现在怀孕50天了，10月12日最后一次来例假的日期，麻烦医生请解答，谢谢！
妇产科,产科,妇产科,产科,怀孕吃哪些宝宝眼睛大,21岁女出现这种情况我是很害怕的，动不动小腹疼痛，不知道怎么解决呢，所以我过来咨询，请问怀孕吃什么宝宝眼睛大？
妇产科,神经脑外科,外科,产科,孕中期喝什么奶粉好,"本人现在刚好６个月的孕期，在逛街回家后，自觉小腿和踝关节胀痛，轻微发肿，这两天晚上小腿抽筋厉害，而且我一直都在补钙，日含钙量１５８０毫克．我想换成孕期奶粉，行吗？哪种合适？第一次问题补充:请问浮肿是和缺钙有关系吗，还是缺乏其他微量元素？第二次问题补充:在我把平常的鞋子换成布鞋后,感觉小腿和脚不麻木肿胀了.但是在最近几天早晨醒来,觉得双手臂和手背轻微浮肿麻木,使不上劲儿,我"
妇产科,产科,妇产科,产科,叶酸片什么牌子最好呢？,我和丈夫准备要个小宝宝了，都说孕前需要补充叶酸，可市场上孕妇多维片和叶酸片实在太多了，我选都选不过来，根本不知道买哪种的，所以想问问大家。想得到怎样的帮助:叶酸片什么牌子最好呢？
妇产科,产科,妇产科,产科,兔肉下奶还是回奶,生了宝宝有一个星期了最近总是吃鸡肉鱼肉我自己都感觉腻味了，请问产妇吃兔肉可以不啊，还听说可以下奶呢，我也不懂不敢乱吃，所以想问问看呢？
妇产科,产科,妇产科,产科,怀孕肚子疼正常吗？,我老婆现在怀孕3个月了，最近经常感觉小肚子隐痛，也不是很厉害，就是每天偶尔疼个一两下，一会就过去，去医院检查，B超显示胎儿发育正常，没有什么问题，是正常的生理现象，让平时注意休息就行了。想得到怎样的帮助:怀孕肚子疼正常吗？
妇产科,产科,妇产科,产科,剖腹产后腰上和腿上长了很多红痘咋办,剖腹产后腰上和腿上长了许多红痘，很痒。不知晓怎么办？还在母乳喂养
妇产科,内分泌科,内科,产科,怀孕27周并有糖尿病可以吃樱桃吗,我在怀孕27周的时候到医院进行孕期体检的时候，检查出来妊娠期糖尿病的疾病，医生建议我不要吃糖含量较高的食物，但是我比较喜欢吃樱桃，而且樱桃的营养价值比较高，现在吃樱桃我是比较担心的。想得到怎样的帮助：妊娠期糖尿病可以吃樱桃吗？
妇产科,产科,妇产科,产科,孕妇补助锌最佳时期是什么门时候?,无
妇产科,计划生育,妇产科,产科,如何判断是否会怀孕,"我10月21日来月经,月末发生性行为并吃了避孕药,上月12日来月经,这个月到现时还没有来月经,但这段时间我并没有发生性行为,请问会否怀孕?"
妇产科,产科,妇产科,产科,怀孕37周宝宝双顶经，头围是多少？,无
妇产科,产科,妇产科,产科,吃药后怀孕对宝宝有影响吗？,我丈夫身体不适，吃了很多的药（感冒药，利君沙等等）我在这期间刚好怀了宝宝。请问对宝宝有影响吗？将来对孩子是否有影响？
妇产科,内分泌科,内科,产科,怀孕最少几个月可以停止妊娠,我今年30岁，怀孕27周是个双台。自从怀孕以后都没有妊娠反应，就从25周开始我就胸闷气短，胸口疼，严重影响睡眠。有时就喘不上气来，十分难受。去过好多医院检查产科，内科都没问题。最后说是因为随着胎儿的不断长大子宫顶了心脏和肝脏，所以才出现喘不上气。医生说这也没有哪些治疗方法只能忍着。可是这种折磨我真的受不了那么长时间，我真是度日如年啊。请问:像我这种情况怀孕最少多长时间可以停止妊娠？
妇产科,产科,妇产科,产科,怎样做备孕工作,"医生您好,我计划明年即2007年5月份生产,请问该在2006年哪个月份受孕才合适?孕前该做些什么准备工作(例如需要多吃什么和做哪方面的检查?谢谢"
妇产科,产科,妇产科,产科,怀孕6周孕酮正常值会是多少,我老婆42岁，怀二胎了，最近她晚上总是睡不着，翻来覆去的，也不知该怎么办。请问：怀孕6周孕酮正常值是多少？
妇产科,计划生育,妇产科,产科,乙肝抗病毒药我意外怀孕能要吗,的乙肝抗病毒药我意外怀孕了孩子敢要吗
妇产科,神经科,内科,产科,进行性肌营养不良什么时候检查？,自从我怀上自己每天都是在算着日子还要等去做许多产生活中也要特别的留意。关于这个进行性肌营养不良什么时候检查？
妇产科,产科,妇产科,产科,怀孕期间能吃菠萝吗？,无
妇产科,妇产科,妇产科,产科,孕期吃醋对宝宝有影响吗,有什么东西是孕妇不能吃的?
妇产科,产科,妇产科,产科,顺产时如何用力,怀孕期间总是特别难受，而且孕吐也是非常厉害，请问顺产时如何用力
妇产科,产科,妇产科,产科,顺产还是剖腹产哪个好？,我在03年12月剖腹产生的第一胎，现在怀上了，第二胎是不是必须要剖腹产，可不可以决定顺产？在乎怎样的帮助：第二胎是不是必须要剖腹产，可不可以决定顺产？
妇产科,产科,妇产科,产科,孕妇能吃刺梨复合维生素C片吗,出现这种情况我是很害怕的，动不动小腹疼痛，不知道怎么解决呢，所以我过来咨询，请问孕妇能吃刺梨复合维生素C片吗
妇产科,生殖医学科,妇产科,产科,这个月1月7日做的输卵管造影1月25日测到怀,这个月1月7日做的输卵管造影1月25日测到怀上是一深一浅我不知晓会不会干扰宝宝？这能算出是哪次同房的不！要是在做造影个星期后怀上的就没事儿了吧？1月2号9号12号15号16号24号都有同房一次没任何措施12号是两次第二次是用避孕套了！上的早孕个是前天下午测的个是昨天晚上测的今天早上测的正在淡化的状态？？
妇产科,产科,妇产科,产科,剖腹产后下尿管有什么问题,"你好我想问一下剖腹产时,  有没有一种局部麻醉也就是在肚皮上打点麻药,这种麻醉好吗?    有没有不用下尿管的办法?"
妇产科,产科,妇产科,产科,剖腹产第三次注意事项有些什么？,我之前已经生过两个孩子了，都是剖腹产，现在第三个恐怕也是剖腹产，剖腹产第三次注意事项有哪些？
妇产科,产科,妇产科,产科,产检心脏彩超多少钱一次呢？,我是个孕妇，我每个月都要去医院产检，最近想要去拍一下我的心脏。产检心脏彩超多少钱一次呢？
妇产科,产科,妇产科,产科,乳腺b超多久出结果,这个月月经过了十多天了，平时就有些不正常，去医院做了B超检查，请问B超结果多长时间能出来？
妇产科,产科,妇产科,产科,我妻子今年40岁属马还能不能要二胎？,我妻子今年40岁属马，现有个女儿13岁了，现在我们想再造个小孩，又怕妻子的身体忍受没法，妻子平时身体还行，没什么大的毛病，我想进行咨询医生，我们还能不能生二胎，需要有留意些什么？我们觉着个孩子太孤单了，谢谢！！ 
妇产科,计划生育,妇产科,产科,怀孕能否吃辣鸡爪,怀孕能可以吃辣鸡爪吗
妇产科,产科,妇产科,产科,怀孕期间感觉热吗？,无
妇产科,产科,妇产科,产科,为何孕期要从末次月经开始计算,出现这种情况我是很害怕的，动不动小腹疼痛，不知道怎么解决呢，所以我过来咨询，请问为何孕期要从末次月经开始计算
妇产科,妇产科,妇产科,产科,束腰会影响怀孕吗,我最近感觉我自己的腰部长宽了很多，穿衣服的时候特别的难看，听说别人买的束腰还不错，想买来用一下，可是还有点担心，请问未婚女子使用束腰会不会影响生育？
妇产科,产科,妇产科,产科,顺产后没奶水怎么催奶,顺产后第三天还没有奶水是什么原因正常吗，产后可以喝鱼汤吗为什么不建议喝鱼汤
妇产科,产科,妇产科,产科,怀孕初期离电脑一米远辐射大吗?,"怀孕初期离电脑一米远辐射大吗?用的是液精电脑,最好不要超过多长时间?如果用防辐射衣真的可以防辐射吗?"
妇产科,普通外科,外科,产科,破腹产是大手术吗,无
妇产科,产科,妇产科,产科,生完孩子骨缝多少天愈合,无
妇产科,产科,妇产科,产科,胎停育选择什么样的人流手术比较好,我有一个朋友刚结婚一年，最近怀孕了，我们都为她感到高兴，前几天我陪她一起去医院做产检，她已经怀孕80多天了，在50多天的时候就听到有胎心。可是昨天在产检的时候发现没有胎心，医生说是胎停育了要做流产！
妇产科,生殖医学科,妇产科,产科,我家孩子十岁右侧颞叶切除彻底用不用做染色体检,我家孩子十岁右侧颞叶摘除HWOⅠ级梭形细胞及组织细胞为基础医生说摘除的很彻底，想进行咨询几下用用不着做染色体仔细检查，手术之后一切正常 
妇产科,神经脑外科,外科,产科,妈妈们在怀孕期间要如何的预防唇腭裂？,我前两天刚刚查出怀孕了，可是最近却一直高烧不退的，感冒非常的严重，再加上营养不是很丰富，我一直担心孩子出生会有缺陷的。 想得到怎样的帮助：怀孕期间怎么预防唇腭裂？
妇产科,产科,妇产科,产科,剖腹产两个月可以吃避孕药吗？,我刚做了剖腹产手术两个月了，想进行咨询一下医生，剖腹产两个月可以吃避孕药吗？
妇产科,产科,妇产科,产科,哺乳期吃田七会回奶吗,我现在在哺乳期，刚2个月，中间吃了田七，请问哺乳期吃田七会回奶吗
妇产科,产科,妇产科,产科,孕妇可以用电脑看电影吗？,我怀孕3个月了，因为听说手机电脑有辐射对胎儿不好，我前三个月都很注意，很少接触手机电脑。但是太无聊了，我想用电脑看看电影，老公说会有辐射不让我看。想得到怎样的帮助:孕妇可以用电脑看电影吗？
妇产科,妇产科,妇产科,产科,胎儿侧脑室窄又严重影响吗,其它一切正常
妇产科,产科,妇产科,产科,备孕中吸到了碳粉怎么办,备孕中，今天在给打印机换碳粉时吸到了碳粉，会不会影响生育质量，多久后才可以怀孕啊，怎么办？
妇产科,消化科,内科,产科,"怀孕了,肚子疼,但放屁或者上厕所后就有所缓解",无
妇产科,产科,妇产科,产科,怀孕6周孕酮正常值是多少？,今天去医院检查，医生说我的孕酮值有点问题，我现在已经是怀孕6周了，去了就听医生说了很多的专业术语的，所以就没明白，我现在都不知道该怎么办的，我现在就是想要知道怀孕6周的孕酮的正常值应该是多少的。想得到怎样的帮助:怀孕6周孕酮正常值是多少？
妇产科,产科,妇产科,产科,想知道四维彩超是男孩女孩,怀孕五个多月，想知道四维彩超是男孩女孩。怎么看四维彩超啊
妇产科,产科,妇产科,产科,长吃辣椒对宝宝有影响吗,出现这种情况我是很害怕的，动不动小腹疼痛，不知道怎么解决呢，所以我过来咨询，请问长吃辣椒对宝宝有影响吗
妇产科,产科,妇产科,产科,用了四年的地板革冬天一直有加热有味对怀孕的人,医生想问下用了四年的地板革冬天一直有加温第四年在用的时候遇热还会有毒气体施放家里有孩子用了会有影响不 
妇产科,产科,妇产科,产科,在排卵期和男朋友同房怀孕了有事吗,和男朋友在排卵期性生活了现在仔细检查出的怀上已经两周了但是昨晚没忍住又一次做爱而且他也射了我们大概一整夜三四次我会绝不会怀上两次又有个孩子在里面? 
妇产科,计划生育,妇产科,产科,同房后吃了避孕药有撤退性出血还会怀孕吗？,本人女，58岁慢慢的身体就不舒服，也不知道怎么了，似乎没有精神请问：同房后吃了避孕药有撤退性出血还会怀孕吗？
妇产科,产科,妇产科,产科,唐筛查高风险需要做羊水穿刺吗,你好，我这段时间身体不太好，去医院检查得了这种疾病，唐筛查高风险需要做羊水穿刺吗
妇产科,生殖医学科,妇产科,产科,做试管婴儿过程中有宫腔粘液怎么回事,医生！我真在做试管婴儿，方案是长期的，胚胎已冷藏，现在在打促排针为嫁接做准本，可这几天吃药过程中发有宫腔粘液怎么回事？ 
妇产科,产科,妇产科,产科,剖腹产手术后多久可以让宝宝吃奶比较好,去年国庆的时候，我表姐生了个女儿，由于胎儿很大，不能够顺产，所以破腹产的，刚开始的第一天都没奶水，只好给宝宝为奶粉，后来过了四五天才有奶水的，不知晓破腹产后立刻换尿布行不行咯。
妇产科,产科,妇产科,产科,四维彩超什么时候做,16日去做产筛B超，说是可以查宝宝的心脏问题，但我查资料查说四维彩超才可以查先天性体表畸形和先天性心脏疾病等，但那医生跟我说产筛B超也可以查心脏问题，那到底这两个仔细检查有什么不同呢？还是只是名称不同，实际上是同一个仔细检查内容？
妇产科,妇产科,妇产科,产科,25周乳头还是内陷会不会干扰小孩哺乳,25周了，可是乳头还是内陷，会干扰以后小孩哺乳吗？怎么摆平这个问题？乳头能拉拽出的，我现在要每天拉拽吗？ 
妇产科,产科,妇产科,产科,剖腹产刀口发炎有哪些症状,怀孕期间总是特别难受，而且孕吐也是非常厉害，请问剖腹产刀口发炎有哪些症状
妇产科,产科,妇产科,产科,双顶径75什么意思？,无
妇产科,产科,妇产科,产科,四维发现胎儿卵圆孔偏小如何治疗,孕24周5天，四维发觉胎儿卵圆孔偏小，只有0.25CM，其他没发觉明显异常，胎心率也正常，卵圆孔偏小会干扰胎儿生长发育吗？后期会不会越来越小呢？这是先天性心脏病吗？孩子还能足月供应吗？会干扰以后的生活吗？ 
妇产科,产科,妇产科,产科,"你好，羊水厚6.8,壁厚3.1.请问正常吗","医生，你好，我怀孕7个月时做B超，羊水厚6.8,壁厚3.1.请问正常吗.第一次问题补充:可能是mm吧，医生写的字一般都很难认的"
妇产科,产科,妇产科,产科,自助分娩是什么？,自助式临产是什么？
妇产科,计划生育,妇产科,产科,怀孕后几天能测试出来,好啊，我想知道怀孕几天后可以用早早孕测试出来，还有，我想知道我的BF只是在外面弄，没有进啊，不过有点分泌物，没有射精，请问这样会怀孕吗，还有他的那些分泌物会不会流进我的体内，使我怀孕的几率大不大啊？
妇产科,产科,妇产科,产科,请问同房多久能测出来是否受孕,我一般月经都很准时，但这个月已经推迟3天了，还没有来月经，我和老公是10天前同房的，今天早上我用早孕试纸检查了，只有一条线，没有怀孕，我想到医院再去检查一下。想得到怎样的帮助:同房多久能测出来是否受孕呢？
妇产科,产科,妇产科,产科,韦尔加腔对胎儿有影响吗,身体状况很好
妇产科,产科,妇产科,产科,怀双胞胎几周能做四维彩超,怀孕期间总是特别难受，而且孕吐也是非常厉害，请问怀双胞胎几周能做四维彩超
妇产科,生殖医学科,妇产科,产科,受孕后具体是指什么时候,"受孕后15-25天是胚胎神经组织发育期;20-40天是心血管发育期;24-46天是肢体发育期.请问这是正确的吗?
受孕后具体是指什么时候?是指同房后吗?"
妇产科,产科,妇产科,产科,早孕先兆性流产怎么办？,珊珊今年32岁了，他是前两年才肯收手结婚的，后来他前几天说这次她身体很不舒服，还总是饿吐，我们就带他去医院仔细检查，大夫经过了一天的仔细检查，说他是幸运。早孕先兆性流产怎么办？
妇产科,妇产科,妇产科,产科,什么时间剖腹产合适,"怀上36周,每天能有一些次无痛宫缩,我是双子宫双阴道双宫颈,右侧子宫怀上.现在胎儿臀位,脐带缠脖一周.别的无症状,我本人也没什么身体上的不适.请问什么时间剖腹产合适呢？"
妇产科,生殖医学科,妇产科,产科,一般女性卵巢多大正常？,我闺蜜今年准备要孩子，前几天我陪她去医院做仔细检查，医生活她的卵巢有些偏小，我对这个不了解，她现在很忧心，所以想问问一般女性卵巢多大正常？ 在乎怎样的帮助：一般女性卵巢多大正常？
妇产科,神经科,内科,产科,孕妇手指发麻是什么原因引起,我怀孕六个月了，是双胞胎，最近不知怎么搞的，手指老是发麻，请问这是什么原因？需要看医生吗？因为我刚从医院检查过，已有三个礼拜了，那个时候手指还没有麻的感觉，只是最近两个礼拜开始的，有时是手放在桌子上一会儿就发麻了，有时左侧睡觉时，右手指发麻，右侧睡觉时左手指发麻，请问这个严重吗？在我怀孕四个月时腿脚已经水肿了。我应该注意什么呢？
妇产科,生殖医学科,妇产科,产科,剖腹产后伤疤是什么原因？,我是剖腹产生的宝宝，现在已经有一年了。可是我肚子上的伤疤现在还是红红的，而且疤痕还是鼓的，有时到了阴雨天我的疤痕还会又痒又疼。在这里我问问专家，剖腹产后伤疤红而且鼓，是什么原因？
妇产科,产科,妇产科,产科,夏天产妇坐月子时夜晚突然很冷打寒战是什么原因,无
妇产科,营养保健科,儿科,产科,生气后的母乳可以让孩子吃吗,我刚和老公吵完架，生气了，不过现在好多了，给孩子吃了母乳，可以吗？
妇产科,产科,妇产科,产科,孕33周宝宝头大有干扰吗,28周6天b超仔细检查胎盘距离宫颈口5.7，现在孕33周，第一次早上有一点点破皮，医院仔细检查其他说没什么问题，但血压高，说宝宝头有点大体重也篇大，另外胎心监测数据也说不稳定，想问下这样会早产吗，宝宝头大有干扰吗 
妇产科,产科,妇产科,产科,几周的时候做唐氏筛查比较好?,怀上2个据说要做唐氏筛怀上几周是最佳筛查时间？
妇产科,妇产科,妇产科,产科,月经刚走可以做妇科检查吗,下面一直有点不舒服，准备这次月经走了去做个仔细检查。月经刚走可以做妇科检查吗？
妇产科,生殖医学科,妇产科,产科,胚胎停育两次，喝中药能调好吗,无
