department,finaly_result1,finaly_result2,dep,title,ask
内科,消化科,内科,消化科,结肠炎，反流食管炎，胃不好，暖气反流性食管炎,结肠炎，反流食管炎，胃不好，暖气反流性食管炎
内科,营养保健科,儿科,消化科,十二指肠溃疡又有肠炎该什么治啊?,"我有十二指肠溃疡又有肠炎(大便有粘液,有时早上两趟厕所)还有痔疮(大便有时血红色)这3种病是有什么内在联系引起的?我该什么治疗?去开有什么药物治疗这3种病?大家帮帮我吧!我都不知道该什么办!又不想让家人着急.我会谢谢你们!"
内科,消化科,内科,消化科,十二指肠，胃息肉要做手术挂哪个科,十二指肠，胃息肉要做手术挂哪个科
内科,消化科,内科,消化科,我的胃溃疡症状严重吗,我以前就有轻度胃溃疡，近期加重了，一吃东西胃就疼，尤其不敢吃米饭，而且，不吃东西也一点都不会觉得饿，吃一点就撑得慌，尤其晚上，吃东西会憋得喘不过起来，睡不着觉，这是什么症状，严重吗？我已经很久都没吃米饭了，不敢吃，怎么办呢？有时候早晨吃点米，会疼一上午，我是大学学生，总这样很耽误学习，求解决办法
内科,消化科,内科,消化科,右腹涨是什么毛病,您好，在前三个月一次急跑后右腹痛，后休息几天没事了，前一个多月又跑步，右腹又痛，休息后也没事了。做过肝胆脾B超也没事，吃钡餐做过胃检也没事。但这些天肚脐右三公分左右处按下去有点微疼，还有肚脐右45度角即肋骨下有点胀，但又不像胀，总之有点不适。请问:1.做肝胆脾B超时有吃一碗云吞，会影响检查吗？2.吃钡餐能检查到十二指肠的问题吗？也就是能查出有结肠炎吗，如果是肠炎的话，或是胃炎的话可以吃地瓜或牛奶
内科,消化科,内科,消化科,进食后胃胀打嗝老有气堵在胸口怎么办,排便后胃胀打嗝老有气堵在胸口不往下走没排空的感觉老有气不痛吃晚饭正常吃一盒乳酸菌素片不起效怎么办？
内科,肛肠,外科,消化科,一阵阵的胃绞痛,无
内科,计划生育,妇产科,消化科,经期便秘怎么缓解,习惯性便秘不知道什么原因，有10几年了
内科,消化科,内科,消化科,浅度性胃炎是否严重,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问浅度性胃炎是否严重"
内科,消化科,内科,消化科,为什么会有便血的情况,想问一下，为什么这段时间会尿频？况且有时会便血？是不是身体太热气了？尿色很浓很黄！想知道应该从哪方面治？
内科,生殖医学科,妇产科,消化科,便秘但已经产生抗药性怎么办,06年生完宝宝，怕痛，20多天没上大号，还得痔疮了
内科,消化科,内科,消化科,口臭困扰我2年多了。,"前,因为身体的其他不适去医院仔细检查,结果是轻度抑郁,开了一写救治抑郁和救治胸痛胸闷神经衰弱益气安神的药后,在服用过程中家人说我不口臭了,而且口气是清凉的.而没多久又已经开始臭了,我质疑是心理原因."
内科,消化科,内科,消化科,吃香蕉真的能治疗便秘吗,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问吃香蕉真的能治疗便秘吗"
内科,普通外科,外科,消化科,吃药总觉得咽不下去怎么回事,无
内科,耳鼻喉科,儿科,消化科,肝炎会传染给家里人吗？,我这段时间感觉我加班晚上回来就累的很啊，而且一点精神也没有，同事都说我脸上黄黄的，眼珠也黄了，食欲也不好啊，我就回来治疗了，不知道会不会传染给家里人。
内科,消化科,内科,消化科,24岁女生2星期不大便什么原因,无
内科,消化科,内科,消化科,顽固性便秘吃哪些可以缓解,最近我是一直肚子疼，其实分不清是胃疼还是肚子。而且还发烧，咳嗽。疼痛有时候想上厕所。什么都上不出来。有时候疼痛不严重。晚上睡觉的时候也疼。这种请问顽固性便秘吃哪些可以缓解
内科,消化科,内科,消化科,请问胆汁返流性胃炎已有20多年怎么办,胆汁返流性胃炎，已有20十多年病史，常有上腹痛及疼痛感。疼痛尤以上腹左为基础，服中药治疗还是西药治疗效果更好？服用多长时间？
内科,消化科,内科,消化科,石家庄哪个医院治疗慢性肠炎有效果,我肠胃一直不是很好，但是前几天吃了冰箱里的剩菜，半夜就开始拉肚子，还吐，勉强撑到早上去输液去了，输了几天是好了，但是现在只要吃到不如意的饭，就开始拉肚子。
内科,消化科,内科,消化科,舌苔发白有异味该如何缓解,病情描述:24岁男性舌苔发白，有异味，表面有一层白色粘粘很烦恼。不知道我这是属于什么情况啊老师！能治吗？口气是因为这个引起的吗？麻烦指导万分感谢!曾经治疗情况和效果:工作忙，一直未去治疗特请教想得到怎样的帮助:能否治疗，最好能告诉我怎么样治疗。
内科,消化科,内科,消化科,请问什么叫腹胀？,我最近肚子有点外突，偶尔有涨的感觉，但躺下后就平了。经常打嗝，我这是腹胀吗？算胃病吗？
内科,计划生育,妇产科,消化科,便秘多天怎样治疗,本人便秘多天，吃了西梅汁也效果不大，请教有何其他好的办法？
内科,神经内科,儿科,消化科,你好，我的病症是早晨吃饱了饭后就一直感觉胃一,吃饱饭后坐在办公室感觉胃里一阵压迫，必须站着才有缓解
内科,消化科,内科,消化科,便秘腹胀是患肠胃炎吗,"我母亲经常便秘,腹胀,脸浮肿,很多年了,在家乡看医生说是肾炎,吃了好多药,中西药都吃过,吃着的时候有点好转,但没过多久又是一样了,近来到中医院检查说是慢性肠胃炎,请问:以上症状是否是肠胃炎?肠胃炎有何种比较好的中药或西药?请予回答,不胜感谢!!第一次问题补充:还有一点:就是容易上火,"
内科,消化科,内科,消化科,"饭量减少,肚子却感觉撑是什么疾病？","我近段时间感觉饭量减少,而且吃的不多就感觉肚子有点撑胀,尤其是下蹲时候感觉很明显,请问这是什么原因造成的?会不会是消化系统疾病?谢谢"
内科,消化科,内科,消化科,胸疼没胃口吃饭是什么原因,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问胸疼没胃口吃饭是什么原因"
内科,消化科,内科,消化科,吃饭后胃胀要注意什么？,吃晚饭后胃胀，打嗝，胃向上顶着是的，吃点饭并不多就会有这种症状，是怎么回事？吃点什么药？???
内科,消化科,内科,消化科,在外面吃饭拉肚子怎么回事,每次出差在外面吃了饭，第二天就会拉一两次肚子，其他人都没事。我想问下这是什么问题？
内科,神经科,内科,消化科,排便不正常如何缓解便秘,"55岁，吃饭正常，没有便意，7-10天（甚至更多）排便1次，不吃药不便，偶有轻度腹胀，请问专家。我该怎么办？第一次问题补充:专家您好，非常感谢您的答复。
我理解:便秘是指排便困难（不知对不对），而我是没有便意，没有信号，吃饭照常，7、8天没信号，只好吃药。是不是:1肠子麻痹，没有感觉？2行船没有水？3吸收太好？这情况已经好长时间了，每次都是用药结束，我很害怕时间长了会癌变"
内科,消化科,内科,消化科,饭后胃喷门疼是怎么回事,无
内科,神经脑外科,外科,消化科,脾功能亢进该怎么治疗？,医生患者，我个朋友前段时间总是会头晕，他质疑自己是贫血了，没想到去医院仔细检查了竟然是脾功能亢进，我现在也是挺忧心他的身体的，患者他这种情况该怎么治疗啊？
内科,消化科,内科,消化科,慢性糜烂性胃炎吃什么药管用啊？,胃胀胃酸化验，仔细检查结果：慢性糜烂性胃炎曾经的治疗情况和效果：当时起效过一段时间就犯在乎怎样的帮助：怎么方才能自愈
内科,生殖医学科,妇产科,消化科,胃痉挛病发怎么治疗,胃里忽冷忽热急剧痛疼
内科,消化科,内科,消化科,孕妇腹泻怎么处理,":你好，我已怀孕26周+4天了，昨天不知为什么会腹泻，晚上拉了四次，今天头痛得厉害。请问大夫，什么原因会引起腹泻，我应该采取什么措施？谢谢
第一次问题补充:但今天头非常痛，打不起精神，怎么办啊"
内科,内分泌科,内科,消化科,小腹疼应该怎么办,我是一男性，今年33岁，最近一段时间总是小腹疼，请问是什么病，去医院都需做什么检查？第一次问题补充:每天下午开始疼，最开始是腹部中央疼，然后是小腹上部疼，
内科,妇产科,妇产科,消化科,哪些原因引发的胃炎呢？,您好，我想问一下胃炎是由哪些原因引发的呢？
内科,消化科,内科,消化科,脾功能亢进患者是不是需要做脾切除手术呢,患者女，57岁，患有丙肝已有7年左右，现在出现脾肿大脾功能亢进，血小板低。抵抗力低下，易疲劳。
内科,消化科,内科,消化科,求教婴儿大便带血怎么回事,今天婆婆告诉我宝宝的大便有点不太正常，然后中午我给她把大便的时候，发觉大便里含有血色，下婴儿大便带血是怎么回事？
内科,消化科,内科,消化科,乳糜泻如何治疗,我一直有早上腹泻的习惯一个晚上腹部突然不适结果是结肠功能紊乱
内科,呼吸科,内科,消化科,便秘的原因和防治方法,"我的便秘是时好时坏,就这两天我又犯了,而且从不吐的昨天还吐了,请问这是神经性的吗?那我该怎样去预防呢?"
内科,消化科,内科,消化科,慢性非萎缩性胃炎吃什么药好,无
内科,消化科,内科,消化科,有关便秘怎么调理,"大便时间长,2周以前大便带血,喝蜂蜜以后就好了.问可以坚持喝蜂蜜吗?听说回产生依赖性?第一次问题补充:我的意思是喝蜂蜜以后就正常了，是否可以长期用此方法?另外我的血糖有点高,因为蜂蜜是甜的,是否摄取糖类过高?"
内科,内科,儿科,消化科,吃什么食物对胃炎糜烂好,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问吃什么食物对胃炎糜烂好"
内科,消化科,内科,消化科,慢性浅表性胃炎并且有胆囊炎,胃镜仔细检查是慢性浅表性胃炎，中度活动性，也有胆囊炎，胃不疼，就总是胃胀，很痛，有时候感觉整个肚子都再涨，吃一点点也会涨，据说奶制品不能够吃，那面包和酸奶能吃吗
内科,消化科,内科,消化科,胃糜烂按摩哪个位置好？,胃糜烂按摩哪个位置好？
内科,内科,儿科,消化科,严重的糜烂性胃炎是什么症状？,我不恶心呕吐就是喝啤酒没什么其他症状，糜烂性胃炎严重的话会有什么症状呢？
内科,神经脑外科,外科,消化科,食管裂孔疝到底是什么意思？,本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问食管裂孔疝到底是什么意思？
内科,消化科,内科,消化科,肚脐下方痛怎么处理,最近肚脐下方会偶尔疼痛 我有痛经的症状 并且每次来会腰酸痛 
内科,消化科,内科,消化科,肚子冷是怎么回事,最近我是一直肚子疼，其实分不清是胃疼还是肚子。而且还发烧，咳嗽。疼痛有时候想上厕所。什么都上不出来。有时候疼痛不严重。晚上睡觉的时候也疼。这种请问肚子冷是怎么回事
内科,消化科,内科,消化科,急性肠胃炎发病的原因是什么呢,我这阵子总是恶心呕吐，去检查是急性肠胃炎，想知道病因是什么呢？
内科,消化科,内科,消化科,两肋背痛是什么症状？,母亲胃胀，便秘（三天一次），口苦，另有两肋背痛，已有5月
内科,消化科,内科,消化科,胃不好经常打嗝该怎么治疗,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问胃不好经常打嗝该怎么治疗"
内科,消化科,内科,消化科,7天没吃饭不感觉饿怎么回事,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问7天没吃饭不感觉饿怎么回事"
内科,消化科,内科,消化科,有口臭怎么治疗才好,我一年以前有十二指肠溃疡慢性胃炎。现在基本都好了，可这段时间经常有口臭的。而且舌头好白的，但是吃了好些药了。还是有口臭的。除了就是舌头白就一定口臭吗？
内科,消化科,内科,消化科,如何判断肠系膜淋巴结炎,宝宝最近几天总是嚷着肚子疼痛，于是带孩子去医院仔细检查救治，结果竟是患肠系膜淋巴结炎的疾病，所以想问问医生肠系膜淋巴结炎严重吗？
内科,消化科,内科,消化科,请问糜烂性胃炎用什么药,"详细病情及咨询目的:后期该怎么冶疗
本次发病及持续的时间:停药后第二天早餐前胃脘疼痛不适二十分钟，餐后缓解
以往的诊断和治疗经过及效果:半月前胃镜检查有浅表性胃炎伴糜烂胃粘膜脱垂。吃泮立苏及中药汤汁两星期，服药期间没有发病"
内科,消化科,内科,消化科,胃痛胃胀怎么处理好？,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问胃痛胃胀怎么处理好？"
内科,消化科,内科,消化科,两类炎症性肠病如何区分及治疗,"09年两次肠镜检查示：回肠末端溃疡；
2013年3月 肠镜检查示：回肠末端脓性溃疡，全结肠有散在分布点状小溃疡（多分布于右侧结肠），病检：有肉芽组织；血常规及肝肾功能正常；ENA多谱肽、t-spot检测均为阴性结果；肠系钡餐结果：胃炎；大便常规培养：无志贺菌、大肠埃希菌生长；大便找寄生虫：未见阿米巴包囊和滋养体，白细胞较多"
内科,消化科,内科,消化科,口臭怎么去治疗,舌苔厚，能刮下，分不清楚什么颜色，白色黄色分不清楚，舌根处最厚，大便有时溏泻有时成型，有痔疮、不疼，有时大便带血。怎么治呢？
内科,消化科,内科,消化科,请问拉屎带血怎么回事,这两天拉屎带血，有上火现象，其他一切正常，怎样解决？
内科,内科,儿科,消化科,幽门螺旋杆菌的症状是什么,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问幽门螺旋杆菌的症状是什么"
内科,计划生育,妇产科,消化科,怀孕便秘的是不是生男孩,本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问怀孕便秘的是不是生男孩
内科,消化科,内科,消化科,胸上下串疼，是不是食道炎,"患者女，49岁，以前身体还好，有血唐3,4年，由于天冷受凉引起，此病情；持续胸疼，烟侯疼，上下串疼，好像火烧过盐唧疼。"
内科,消化科,内科,消化科,性交后为什么觉得肚子会很饿的感觉？,性交后为什么觉得肚子会很饿的感觉？
内科,消化科,内科,消化科,用力按蜘蛛痣红点会消失吗,蜘蛛痣用力按时中心的红点会不会消失！蜘蛛痣用力按时中心的红点会不会消失
内科,肛肠,外科,消化科,血清幽门螺杆菌抗体弱阳性是什么意思?,体检时血清幽门螺杆菌抗体弱阳性，这种病严重不？要注意什么？怎么可以根治？
内科,消化科,内科,消化科,半夜肚子痛，起床走动就没事了怎么办,"1998年发生，男35岁，白天肚子不痛就是半夜肚子痛，起床走动就没事了，做过一下检查：肠镜，胃镜，B超，CD,触血，都是检查不出来呀。"
内科,消化科,内科,消化科,胃癌做手术后胃酸太多怎么办,我是个胃癌做手术快一年半了突然胃酸太多连饭都不样我吃有是连水都喝不下浑身无力问有什么办法能样我吃？
内科,消化科,内科,消化科,治疗便秘哪家医院好,小孩3-4天不大便，在玩耍过程中突然就坐在沙发上不动了，过1分钟左右就又好啦！肛门处有少许的大便，洗屁股时疼痛不让洗！
内科,消化科,内科,消化科,请问便秘应该怎么解决,便秘怎么办?有什么方法解决吗?
内科,消化科,内科,消化科,食管炎的医治费用大约需多少,本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问食管炎的医治费用大约需多少
内科,消化科,内科,消化科,为什么我吃香蕉会恶心呕吐,无
内科,消化科,内科,消化科,心脏病气管有啖液肠胃病怎么办？,心脏病、气管有啖液、肠胃病、血脂稠、去年心脏病住过两次医院、今年病情有病发怎么办？
内科,产科,妇产科,消化科,肠息肉手术后该要吃什么,本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问肠息肉手术后该要吃什么
内科,消化科,内科,消化科,孕妇消化不良该怎么解决,了，前一段时间有先兆流产的症状，保胎治疗到现在，前几天照了B超，有胎心了，但偶尔还有点褐色的白带，我还要保胎多久呢？近几天来经常觉得肚子涨涨的，经常咕咕叫，吃了饭没多久又感觉很饿，还经常放臭屁，有点便秘，有点反胃的感觉，这是消化不良吗？
内科,神经脑外科,外科,消化科,想知道十二指肠溃疡吃什么药好,十二指肠溃疡，
内科,消化科,内科,消化科,喝酒喝到吐血怎么办?,无
内科,消化科,内科,消化科,为什么我吃甜食多了会腹泻,下午喝一瓶甜维他奶后腹泻，腹泻后感觉舒服多了
内科,消化科,内科,消化科,慢性结肠炎浅表性胃炎，应该怎样治？,慢性结肠炎、浅表性胃炎，应该怎样治，吃什么药效果会好些，应注意些什么？饮食方面呢？
内科,消化科,内科,消化科,胃胀，放屁怎么办？,最近连续今天胃胀，放屁微痛，大便柏油便吗？尿黄，尤其躺下来的时候胃部鼓涨的厉害
内科,内分泌科,内科,消化科,胃胀隐痛怎么办,"岁
详细病情及咨询目的:胃胀.胃隐痛
本次发病及持续的时间:3天以前偶尔也会发
目前一般情况:吃了药之后有了点好转
病史:以前也有
以往的诊断和治疗经过及效果:以前自己买吗丁啉吃 吃好有效果
辅助检查:没检查过
其它:他的口味好"
内科,消化科,内科,消化科,做了肠镜能走路吗,无
内科,消化科,内科,消化科,肠道胆囊息肉怎么办,两年前肠镜发现结肠息肉、直肠息肉已做过4次肠镜息肉手术。两个月前B超发现胆囊也有3个两三毫米息肉未做治疗。
内科,消化科,内科,消化科,我09年胃镜（胃窦）慢性活动性浅表性胃炎伴淋,10几年了.账气胃窦难过.龙游人民医院
内科,消化科,内科,消化科,42岁胃病4年一月前钡餐结论是胃炎,"详细病情及咨询目的:42岁胃病4年一月前钡餐结论是胃炎吃神怡唯克和西沙比利和溃疡灵不见效现在吃活胃素效果不很好怎么治疗
本次发病及持续的时间:两个月
目前一般情况:总感觉烧心打嗝
病史:4 年
以往的诊断和治疗经过及效果:4年前吃药后症状消失
辅助检查:一月前钡餐结论是胃炎"
内科,消化科,内科,消化科,慢性浅表性胃炎可以吃蜂胶来缓解疼痛吗,慢性浅表性胃炎可以吃蜂胶来缓解疼痛吗？我还在哺乳期，所以不敢乱吃！
内科,呼吸科,内科,消化科,我为什么会经常胃痛,"我已经断断续续胃痛了一年了,有时候吃完饭之后就会好好的胃痛了,而且有时候还会痛的很厉害,医生我的胃是不是有问题阿?"
内科,消化科,内科,消化科,最近很有点消化不良怎么办,"　
详细病情及咨询目的:
　　不知是天气冷了的原故还是有其他原因，最近我消化得很不好，几乎持续有两个星期了，每天都感觉好胀气，而且每天不时都有很臭很臭的pp....晕死了，是怎么回事啊？？？大便也不正常。
   不过我本人本身体质也较寒，请问这是不是主要原因？该怎样治啊？每天都胀得难受死了。。。
本次发病及持续的时间:持续两个星期
病史"
内科,呼吸科,内科,消化科,今天妈妈做了内镜手术切除胃息肉，需要住院,今天妈妈做了内镜手术切除胃息肉，需要住院吗？术后饮食要吃什么，应注意什么？
内科,消化科,内科,消化科,萎缩性胃炎的饮食疗法有哪些？,最近这两个月来，总觉着浑身没劲儿，心慌的很，吃点什么就不消化，还总是打嗝，腹部疼痛的厉害，还犯胃酸，睡眠不好，伴发恶心呕吐，去医院做了仔细检查，诊断是得了萎缩性胃炎。在乎怎样的帮助：萎缩性胃炎的饮食疗法有哪些？
内科,消化科,内科,消化科,大便化验有吞噬细胞一定是痢疾吗,.4宝宝拉肚子有些日子了，大便呈蛋花状、水状和黏液状，后来医院验大便常规和隐血发现吞细胞，说是痢疾，打了4天针后又输了3天液，今天去验大便没有吞噬细胞了，但大便还是以前一样拉稀，请问医生是不是误诊
内科,泌尿科,外科,消化科,胃窦息肉好治疗吗,胃镜发现胃窦息肉1厘米
内科,消化科,内科,消化科,急性肠胃炎要咋治疗咋缓解,个星期前急性肠胃炎之后再次出现，胸闷气短呼吸困难，老师喘不过气，要用力呼息才使用，现在呼息胸除了一点儿刺痛感，本人有阵发性室上速
内科,消化科,内科,消化科,怎样治疗办法蛔虫病,本人34岁，最近不知道怎么回事总是感觉恶心想吐，胃部阴阴作痛有时有灼热反酸的症状，去医院看过好了一段时间后又开始犯了，请问怎样治疗办法蛔虫病
内科,妇产科,妇产科,消化科,胃病的治疗的方法有哪些,我一直都有胃病好久了，但是可能因为是慢性的，所以我的病情也不是很严重，就是很烦人而已，夏天到了我想吃一点冰淇淋了，请问胃病的治疗方法有哪些？
内科,消化科,内科,消化科,胃病会引起头晕恶心吗？,有个礼拜了主要就是早上上床睡觉后头晕很恶心并且晚上吃完饭后一样会有很快就会饿了。胃病会引起头晕恶心吗？
内科,消化科,内科,消化科,肠胃炎改如何调理呢,一天打几个空隔然后睡午觉下来都会感觉口苦怎么办？症状是恶心、呕吐胃内容物在先;继以拉肚子的情况，每日3—5次甚至数十次不等，大便多呈水样，深黄色或带绿色，恶臭，可伴发肚子的地方绞痛、发烫、全身酸痛，得了慢性肠胃炎怎么调养？
内科,消化科,内科,消化科,钩虫病的症状是什么,昨天在电视里面看给介绍钩虫病，能让人致命，不早发现早治疗的话，会死的很快，我就很害怕，想对这个病加深一下了解。尽早预防一下。
内科,消化科,内科,消化科,眼睛疼头疼要怎么治,开始眼睛疼，紧接着头疼，然后就吐，过10分钟左右就好啦。
内科,消化科,内科,消化科,直肠炎不要治吗?,"我慢性直肠炎,肠镜粘膜充血水肿,脓便,检查是慢性直肠炎。活检也是呈现慢性炎症改变
前几天去协和查出白脓吞噬细胞等.拉脓便三个月了,拉粘液有一年的时间
今天去做大便培养,是原来老医生给我开的,她说,不要到处在别的大医院看,又不是癌症,不要紧的.那查出来的白脓吞噬细胞证明是炎症,跟我原来说的一样.她原来跟我看过,症状一直没消.
我明显的看出有脓血便.原来是脓,现在"
内科,消化科,内科,消化科,慢性溃疡性结肠炎发作期吃什么药比较好,无
内科,消化科,内科,消化科,绦虫病会传染吗？,一个月前发现大便有白色物，用南瓜子摈榔没有打下虫体，目前没有在发现排节片，会得囊虫病吗
内科,消化科,内科,消化科,胃不舒服，有点胀是怎么回事,的麦兹林。又现在不舒服，还有点胀。想得到怎样的帮助:在用点啥药，谢谢
内科,消化科,内科,消化科,肚子难受要怎么办,"
最近不知道怎么回事，消化一直不怎好，吃东西很久也不消化而且还有胀气，吃了要没有什么明显效果，每天都特难受，请问肚子难受要怎么办"
内科,消化科,内科,消化科,炎症性肠病饮食吃什么,最近一个月总是拉肚子，饮食稍微辛辣点就想往厕所跑，而且还时不时的肚子痛、大便有血，去医院看医生说是炎症性肠病，和饮食关系密切，想问下炎症性肠病饮食吃什么？
内科,消化科,内科,消化科,胃怕凉，反酸尤其灼烧感很难受，怎么办？,无
内科,消化科,内科,消化科,幼儿冬季发生呕吐腹泻的发病原因及防治有哪些,"详细病情及咨询目的:20号下午吃完饭就睡觉，醒来后发生呕吐，到晚上呕吐和腹泻相继发生，
本次发病及持续的时间:3天
目前一般情况:厌食，大便成水"
内科,消化科,内科,消化科,肠胃炎也会口苦吗吃什么好,无
内科,消化科,内科,消化科,什么食物能改善习惯性便秘,全部症状:大便干燥，经常便秘发病时间及原因:2年治疗情况:无想要得到的帮助:吃什么食物可以改善呢？
内科,消化科,内科,消化科,巨核细胞成熟障碍是怎么引起的,无
内科,消化科,内科,消化科,便秘怎样能解决这一症状的发生呢？,您好，医生，我的妈妈最近经常便秘，好几天解决一次，每次量少还不成形，但不干，还伴有轻微腹痛曾经治疗情况，没治疗过想得到更好的帮助，怎样能解决这一症状的发生呢？
内科,消化科,内科,消化科,导致便秘的原因有哪些,引发便秘的原因是那些
内科,消化科,内科,消化科,胃胀胃疼该吃些什么药？,两个月，胃胀，不消化，吃完东西，明显胃部鼓起来。伴发疼痛
内科,消化科,内科,消化科,如何消除口臭最有效呢,我晚上睡觉开着暖气，口非常干，还有点口臭是什么原因?如何消除口臭？
