department,finaly_result1,finaly_result2,dep,title,ask
外科,肛肠,外科,肛肠,肛裂要多久好,无
外科,肛肠,外科,肛肠,怎么治疗外痔才是正确的,前几天肛门右面长了个黄豆大小的包紫色的在网上看一看了应该是外痔不过现在就是非常非常小了说是用温盐水坐浴效果非常好请问；怎么治疗外痔才是正确的
外科,肛肠,外科,肛肠,小肚子右下侧经常隐痛怎么治疗,"从今年三月中旬起小肚子右侧下方一直隐痛，妇科也检查过正常，CT,肠镜也做过,有一点发炎，吃了一段时间药还是老样子，因为小时候开过阑尾炎，医生说要是肠粘连，又吃了一段时间药也没见好，听说你们这有一仪器可以全身检查，包括炎症也能查出来，是真的么:"
外科,肛肠,外科,肛肠,小儿肠套叠采用空气复位时间大概需要多久？,我们家的小孩最近得了肠套叠，去检查了一下，医生说可以用空气复位，我们本来也不是非常清楚这些疾病的治疗，有一点儿担心小孩，小孩肠套叠采用空气复位时间大概需要多久？
外科,肛肠,外科,肛肠,有痔疮大便出血怎么办,我今年26岁，我痔疮还没好，最近大便也带血，请问;有痔疮大便出血怎么办
外科,神经脑外科,外科,肛肠,有外痔怎么治疗会好解决呢,知道身体有不适的感觉，就没用去看，请问：有外痔怎么治疗会好解决呢
外科,神经科,内科,肛肠,孩子五个月老是大便不成型是腹泻吗？,我家孩子有些流鼻涕还打嗝，不发烧，鼻子也有点不透气，鼻塞，有时还打嗝，还拉肚子了，大便有白色奶瓣，像是消化不良，想问一下，孩子五个月老是大便不成型是腹泻吗？
外科,肛肠,外科,肛肠,痔疮手术后创面什么时候不疼？,无
外科,生殖医学科,妇产科,肛肠,一个月8天的宝宝总是放屁拉稀水要怎么解决,之前一直都挺好的，也没什么肠胃疾病，但是这几天突然开始频繁的拉肚子，而且吃了好多止泻药也没用，请问：一个月8天的宝宝总是放屁拉稀水要怎么解决
外科,妇产科,妇产科,肛肠,连续拉稀三个月要怎么治能好的快,经常拉肚子，平时吃东西，我很注意的，好些东西都不敢给吃，现在吃的东西都原样拉出的请问：连续拉稀三个月要怎么治能好的快
外科,肛肠,外科,肛肠,大便出血量多是不是喝酒导致的？,本人男31.发现这个症状已经很久了，但是这个情况一直就没有好转，请问大便出血量多是不是喝酒导致的？
外科,肛肠,外科,肛肠,婴儿拉肚子恶心呕吐好几天不好怎么回事？,零十天，从三月二号开始拉肚子，第一天拉有三四次不算太稀，晚上贴了丁桂儿脐贴，并服用了药品“必奇”，次日大便正常，晚上又拉肚子，直到三月六日，并到医院输液也没有见效 曾经的治疗情况和效果：宝宝六个月零十天，从三月二号开始拉肚子，第一天拉有三四次不算太稀，晚上贴了丁桂儿脐贴，并服用了药品“必奇”，次日大便正常，晚上又拉肚子，直到三月六日，并到医院输液也没有见效想得到怎样的帮助：缓解拉肚子，并治愈
外科,肛肠,外科,肛肠,一到早上就拉稀大便应该怎么办?,就是在家吃了隔夜的青菜，然后下午就开始肚子不舒服，持续到今天已经整整一个礼拜了，一直都在腹泻，感觉自己都快虚脱了，请问：一到早上就拉稀大便应该怎么办?
外科,神经脑外科,外科,肛肠,得了小儿肠套叠表现有哪些？,邻居家孩子整天听见有些干呕的现象，孩子还不断的哭闹，后来，有一家邻居提醒他说好像是得了小儿套上叠，让他带孩子到医院去做超声波检查，小儿肠套叠表现有哪些怎么治疗？
外科,肛肠,外科,肛肠,小孩三个多月恶心呕吐了好几天怎么办？,小孩三个多月。腹泻了好几天刚好。就吃一点米粉。母乳又少。不肯吃牛奶。怎么办？胃口差。现拉大便有点稀还带点乳块，现一天拉3-4次 曾经的治疗情况和效果：到医院打过消炎针与补液。还吃妈咪爱。保儿安颗粒想得到怎样的帮助：该怎么办好？
外科,肛肠,外科,肛肠,做直肠息肉手术之后病理发现早期直肠癌咋办？,前段时间总是感觉身体不舒服，突然大便次数多，总是感觉排不干净，再次出现了尿血的症状，结果是直肠息肉，可现在再次出现了新的问题，做直肠息肉手术之后病理发觉早期直肠癌咋办？
外科,肛肠,外科,肛肠,肛门周围出现小红点怎么回事,我的肛门出现了很多小红点，很痒，自己用盐水洗了洗，症状好点了，我想知道肛门周围出现小红点怎么回事？
外科,肛肠,外科,肛肠,关于内外痔的治疗方法,好像现在得了内外痔了，让我很是难受啊，蹲便都非常辛苦。让我在外出场合的不自在使我非常尴尬，去医院治疗让我有点难为情，请问关于内外痔有哪些治疗方法？
外科,耳鼻喉科,儿科,肛肠,肠梗阻插胃管康复的时间是多长,最近觉着胃里不舒服，去医院查出来我患肠梗阻，所以我想问几下肠梗阻插胃管多长时间能好？
外科,肛肠,外科,肛肠,为什么大便会出血,无
外科,营养保健科,儿科,肛肠,宝宝拉肚子四五天了到底为什么腹泻呢,经常拉肚子，平时吃东西，我很注意的，好些东西都不敢给他吃，现在吃的东西都原样拉出的请问：宝宝拉肚子四五天了到底为什么腹泻呢
外科,耳鼻喉科,儿科,肛肠,孩子两周半恶心腹泻呕吐该要如何解决,孩子两周半，昨天恶心呕吐，发烧，我质疑感冒，喂了一支双黄连口服液，分两次，每次半支，除了布洛芬和阿莫西林，今日恶心呕吐严重了，吃止泻的药都不管事，我想问是不是双黄连的原因致使恶心呕吐严重，因为双黄连是大人的药 
外科,肛肠,外科,肛肠,阑尾炎吃什么水果对恢复有帮助,本人男性36岁。我最近感觉我的右下腹好象特别的疼，医生说是阑尾炎。请问：阑尾炎吃什么水果好
外科,普通外科,外科,肛肠,提肛运动是否有助于治疗肛裂和痔疮,做提肛运动是否用助于治疗肛裂和痔疮
外科,耳鼻喉科,儿科,肛肠,腹胀消化不良拉稀爱打嗝怎么回事,三四天前就已经开始肚子疼，然后拉稀，啊吃东西就不痛不拉，吃东西就已经开始痛已经开始拉，全是拉稀。请问腹胀消化不良拉稀爱打嗝怎么回事
外科,肛肠,外科,肛肠,经常拉肚子为什么会成果冻状呢,经常拉肚子，平时吃东西，我很注意的，好些东西都不敢给他吃，现在吃的东西都原样拉出的请问：经常拉肚子为什么会成果冻状呢
外科,肛肠,外科,肛肠,脱肛艾灸哪里,我女儿马上三岁了，孩子吃晚饭不行了，总是缺肉，只讨厌吃肉食，不喜欢吃蔬菜瓜果，所以孩子特别容易便秘，这几天还反复出现脱肛，亲戚说孩子脱肛可以艾灸。脱肛艾艾灸哪个穴位？
外科,肛肠,外科,肛肠,大便出血，是什么病？怎么治疗比较好呢？,最近在吃减肥药，刺激性的超辣实物。喝水也少。加班刚开始大便手指上有血点。肛门擦的时候疼后来3，4天吧。大便周围有血，鲜红色。量并不多也不少。肛门不疼在乎怎样的帮助：是怎么病怎么治疗
外科,肛肠,外科,肛肠,小肚子胀痛是怎么回事啊?,无
外科,肛肠,外科,肛肠,孩子哭闹不停,孩子16天，由于是早产没打上疫苗，所以昨天才打的疫苗，晚上就开始闹抱着也不行一直要吃奶，都吃恶心了还吃，然后爱抻懒腰一抻懒腰也哭，有时在睡觉突然手动一下就开始哭，还爱放屁。
外科,泌尿科,外科,肛肠,孕妇内痔疮是什么样的症状,你好！您好孕妇内痔疮是什么样的症状呀？不及时治疗，会给胎宝宝引起什么影响呀，现在孕期快8个月了，可到产后再去做治疗吗？急啊！
外科,肛肠,外科,肛肠,左腹痛怎么回事,最近左边的肚子经常出现钝痛，不知道是怎么回事？这是什么病呢？需要到医院治疗吗？
外科,生殖医学科,妇产科,肛肠,便鲜血是怎么回事,无
外科,肛肠,外科,肛肠,肛门的问题,"年龄　２１
目前一般情况:
大夫你好我每次大便后肛门很痛．有时候有点痒去抓后又特别痛有时候大便后有点血不是很多请问大夫我该怎样去治疗呢？谢谢
"
外科,肛肠,外科,肛肠,混合痔通常会有哪些害处呢,混合痔疮手术三个月了，我现在泡温水15分钟后里面可以看见小肿块，不泡是看不见，还没好全吗？平时只好看见肛门口个小长条，有点异物感，那个长条我感觉比已经开始的时候是有长大些，会变作外痔吗？
外科,肛肠,外科,肛肠,拉肚子拉稀黄色的怎么回事,三四天前就已经开始肚子疼，然后拉稀，啊吃东西就不痛不拉，吃东西就已经开始痛已经开始拉，全是拉稀。请问拉肚子拉稀黄色的怎么回事
外科,肛肠,外科,肛肠,大便时有滴血。手纸都是血,无
外科,肛肠,外科,肛肠,吃错东西拉肚子吃什么好,无
外科,肛肠,外科,肛肠,肛门瘙痒症该怎么治疗？,我朋友有了肛门瘙痒的毛病，白天还好说，这一到晚上就瘙痒的不行了，我不让他抓，他还老抓，就嫌痒的不行了，以前没过肛门瘙痒的毛病，就是从上个月才已经开始的。?肛门瘙痒症该怎么治疗？
外科,肛肠,外科,肛肠,肠梗阻和肠粘连有什么明显的区别么?,"BR>1997年做的结肠癌手术,术后身体状况还可以.最近几年身体越来越差,到2005年3月的时候,走楼梯到3楼都要休息好几次,脸色苍白.住院后先是说贫血,由于我父亲不吃荤菜,包括鸡,鸭,鱼,海鲜和肉.所以恢复很慢.到3月下旬的时候,每天下午都发烧,第二天就好.几次会诊后也没发现什么,只是腹部有一个地方一碰就疼,有一次会诊后,可能由于太多人都按了疼的地方,第二天腹部剧烈疼痛,做了手术.术中,大夫说腹"
外科,肛肠,外科,肛肠,大便困难，大便次数多，,大便困难，大便次数多，一天3-4次，直肠脱垂出肛门外3-4公分，一直治疗两年有余，效果不明显。心理压力大，精神状态不好。
外科,肛肠,外科,肛肠,重庆最好的肛肠医院是不是在新牌坊那里啊?,重庆最好的肛肠医院是不是在新牌坊那里啊?叫什么?胃痛是不是肛肠科的啊?重庆最好的肛肠医院是不是在新牌坊那里啊?叫什么?
外科,肛肠,外科,肛肠,内痔要如何治疗效果较好?,昨天做了肠镜，发觉了有内痔，平时偶尔上厕所会肛门疼痛，卫生纸上还能擦破皮，现在想知道，内痔要如何治疗效果较好?
外科,营养保健科,儿科,肛肠,内痔的影响都有哪些？,我是大便后会出极少量的血，便完后会有异物脱开，平时不痛不痒的，偶有便秘。这是不是内痔？
外科,肛肠,外科,肛肠,内痔需要手术治疗吗,从第一次发现时就是大便时流血喷血，没有疼痛感，到现在差不多快一个月了，我前两天服用了口服药，肛泰贴了三天，然后就好了两天没有便血而且也一点都不干燥，但是今天突然又有一点点干燥，而且又便血了鲜红色能染透手纸，是不是又严重了，我该怎么办，我还不敢用那种需要往里塞的药，有没有别的什么办法啊，求谢谢
外科,肛肠,外科,肛肠,外痔怎么样调理,主要症状:外痔用云南白药粉行吗?怎么样使用呢?或者有别的调理方法呢?谢谢.前提是我不做手术的哦嘿嘿
外科,内分泌科,内科,肛肠,肛瘘手术后一周会流出黑色物该如何应对,医生您好！我请教下，我在宝安人民医院10月23日做了肛瘘手术，住院一周出院，到现在还会流出黑色物，有味！
外科,肛肠,外科,肛肠,混合痔的治疗方式有哪些？,每次上大号肛门都特别疼，有时候还带血，去年检查了说是我有外痔和内痔，混合痔的治疗方式有哪些？
外科,泌尿科,外科,肛肠,痔疮要怎样医治疗比较好的快点,28女人不知道会是什么情况，后来才知道是得病了，请问：痔疮要怎样医治疗比较好的快点
外科,耳鼻喉科,儿科,肛肠,肚子胀拉不出大便是什么原因,我们公司这段时间很是忙碌的，我们经常加班的，这段时间吃的也不好，总是出现肚子疼情况，而且拉粑粑会出现血丝情况，让我很害怕啊，很想知道这咋回事，请问肚子胀拉不出大便是什么原因
外科,神经内科,儿科,肛肠,急性肠梗阻脱水类型有哪些？,最近不知道怎么回事肛门一直有脓水，而且还肿疼男人，好了一段时间就疼，请问急性肠梗阻脱水类型有哪些？
外科,神经脑外科,外科,肛肠,请问在北京治疗肛肠病哪个医院好..,"请问在北京治疗肛肠病哪个医院好,谢谢"
外科,肛肠,外科,肛肠,得了慢性结肠炎怎么办,我27岁，男最近肠鸣，腹隐痛，就想上厕所，等一会儿才排得出的，大便不成形，里面有不消化食物，不破皮，粘粘的，排后依然会肠鸣，会腹痛，请问得了慢性结肠炎怎么办
外科,产科,妇产科,肛肠,我有轻微的内痔怎么办,我有轻微的内痔，但肛门后重，医生说是内痔引来的肠胃内分泌失调，大便不成形，其它没什么，快1年了，什么也没养好，就不再理它了，它自己会好吗？可以吃胡椒吗？就是那个胡椒粉？除了要留意什么？
外科,肛肠,外科,肛肠,想了解慢性阑尾炎有什么好的治疗方法？,"我右下腹经常疼,大夫疑是慢性阑尾炎,作了一个肠造影结肠X检查,有的大夫说是,有的说从片子上看不出.请问怎样才能确诊?如是该怎样治疗?"
外科,肛肠,外科,肛肠,莫名其妙的拉肚子要怎么办,本人男，二十多岁。最近一两个月吧，莫名其妙的拉肚子。本人肠胃比较娇，以前稍微吃点脏点不干净的东西，像弄得不干净的路边摊之类的。第三天包拉肚子。除了到外地吃外面的饭已经开始也要拉个一两天方才能恢复。但这些毕竟不怎么频繁也没怎么在乎。最近一个月我在家也没怎么进去过，而且都是在家吃的饭，在家偶尔喝点过饮料，饮料也是正常的。就没吃过其它的东西了。而且也没着凉。但就是已经开始莫名其妙的拉肚子。也不是天天拉，就突然的就拉了，只要拉了一天至少要拉两三次，但没低于四次、一周三次左右把。而且第一次上完厕所回去后没过多久明显
外科,泌尿科,外科,肛肠,患内痔通常该会有哪些征兆呢,最近比较疲惫，身体有感觉到了不健康，会是得这个病了吗，请问：患内痔通常该会有哪些征兆呢
外科,肛肠,外科,肛肠,肛门长肉豆什么毛病，怎么治,患者男，31岁，身体状况良好。                                                                  就是拉便的时候会痛。
外科,计划生育,妇产科,肛肠,做了肛瘘手术后情况下怎么才能使大便通畅？,无
外科,肛肠,外科,肛肠,排便出血是什么因素导致的？,无
外科,肛肠,外科,肛肠,阑尾炎在哪边,无
外科,肛肠,外科,肛肠,宝宝腹泻快两个月了老是不好,便便黏黏的，去医院化验过医生说是有炎症，让先吃思密达，头孢克肟和妈咪爱看一看，吃了一周后再去化验就没炎症了，可还是拉带水的便便，又吃了三天有点转好，想给别停药看一看，结果就又拉粘液便。 在乎怎样的帮助：现在我该怎么办，还要专心喝药吗？吃了很长时间了，不想再给吃了。
外科,普通外科,外科,肛肠,小儿肛肠疾病急急急急,你好我儿子一岁零十个月了。就是大便时痛的嗷嗷叫，到医院检查没痔疮、没肛裂、医生建议做什么镜之类的。还有的建议吃一些水果、多喝点水就好了。在给您说说大便的状况；没其他异味、颜色，大便的头一点不是很干燥。接着就伴随着大变的次数疼痛。肛门不红且正常。孩子这五六天不是很吃东西。当然大便的次数就也少了。今天下午明显了。急死了。。。也没这方面的病史。请给与答复谢谢
外科,肛肠,外科,肛肠,宝宝七个多月吃蛋黄拉稀了怎么治?,一天拉三四次，黄色的，有时稀，有时成果冻似的，含有奶瓣，吐奶也很频繁，吐得里面也含有奶瓣，这样的情况已经好几天了，请问宝宝七个多月吃蛋黄拉稀了怎么治?
外科,肛肠,外科,肛肠,直肠炎去医院挂号是挂肛肠科吗,直肠炎去医院挂号是挂肛肠科还是胃肠科
外科,肛肠,外科,肛肠,外痔的症状分几类,我们公司这段时间很是忙碌的，我们经常加班的，这段时间吃的也不好，总是出现肚子疼情况，而且拉粑粑会出现血丝情况，让我很害怕啊，很想知道这咋回事，请问外痔的症状分几类
外科,肛肠,外科,肛肠,做完阑尾炎手术后多久可以健身,我34岁，男患阑尾炎已经有一段时间了，之前一直是在靠药物救治的，但是现在感觉还是做手术会好一些，请问做完阑尾炎手术后多久可以健身
外科,神经脑外科,外科,肛肠,有了内痔怎么样治疗才会好些呢,这段时间我总是发现自己大便的时候有血，一开始担心自己是不是得了什么癌症，后来去检查了才知道是长了内痔，一直便血也不是办法啊，请问：有了内痔怎么样治疗才会好些呢
外科,肛肠,外科,肛肠,肋叉子疼串着后背疼怎么回事,肋叉子疼，串着后背疼，现在翻身都是疼的
外科,肛肠,外科,肛肠,闹肚子拉稀怎么能快点好,经常拉肚子，平时吃东西，我很注意的，好些东西都不敢给吃，现在吃的东西都原样拉出的请问：闹肚子拉稀怎么能快点好
外科,肛肠,外科,肛肠,直肠瘘口小要不要手术,最近不知道怎么回事肛门一直有脓水，而且还肿疼男人，好了一段时间就疼，请问直肠瘘口小要不要手术
外科,肛肠,外科,肛肠,拉稀每天两次是怎么引起的拉稀,主要是拉稀，每天两次（早晚各一次），咖啡色，其他没症状。一周前，我爱人说感冒了，我和她吃了顿饭，我感觉有点流鼻涕，感觉有点不舒服，像感冒前兆（但之后没感冒），当晚就拉稀了。之后几天都是拉稀，每天两次（早晚各一次），咖啡色，其他没症状。您好这可能是什么原因引来的？
外科,肛肠,外科,肛肠,肛门括约肌松弛什么原因,无
外科,肛肠,外科,肛肠,肛门瘙痒肿胀疼痛怎么回事,我前两天肛门瘙痒，后来肿胀疼痛，肛门一册有点种，整个成白色，有是会有一点点水流出．有腐臭味．请问专家这会不会是痔疮或是肛瘘？？？我好害怕！～～！
外科,内分泌科,内科,肛肠,拉肚子严重拉水是奶粉的问题吗,就是在家吃了隔夜的青菜，然后下午就开始肚子不舒服，持续到今天已经整整一个礼拜了，一直都在腹泻，感觉自己都快虚脱了，请问：拉肚子严重拉水是奶粉的问题吗
外科,计划生育,妇产科,肛肠,大便后肛门出血是怎么回事,无
外科,普通外科,外科,肛肠,脑出血后遗征康复两月现大便失禁怎么办,男.64岁，3月5日病发！开颅手术！术后四肢，语言各功能回复挺好！小便没问题！就是大便失禁，怎么办！
外科,肛肠,外科,肛肠,单纯内痔有时感觉肛门部坠胀如何是好,单纯内痔，一般无疼痛，有时仅感觉肛门部坠胀或排便困难
外科,肛肠,外科,肛肠,患有外痔应当怎么治疗比较好,患有痔疮了，去医院检查说是外痔疮，从来没听过有外痔内痔的，想了解一下这方面的事情。患有外痔应当怎么治疗比较好
外科,肛肠,外科,肛肠,外痔会自己好吗?,无
外科,肛肠,外科,肛肠,老年人患上痔疮怎么办,最近不知道怎么回事肛门一直有脓水，而且还肿疼男人，好了一段时间就疼，请问老年人患上痔疮怎么办
外科,妇产科,妇产科,肛肠,风油精抹外痔,最近不知道怎么回事肛门一直有脓水，而且还肿疼男人，好了一段时间就疼，请问风油精抹外痔
外科,肛肠,外科,肛肠,混合痔通常是怎么改善的,10年的混合痔，刚做了手术一个月，复检居然说长了肛乳头，医生建议烧掉，请问混合痔通常是怎么改善的
外科,计划生育,妇产科,肛肠,肛门周边起红疙瘩   ,肛门口周边有红疙瘩   
外科,肛肠,外科,肛肠,什么是肠套叠你院能确诊吗,前天开始中下腹疼痛东电医院
外科,肛肠,外科,肛肠,患混合痔怎么治比较好,做了混合痔术后一个星期天了，肛门还是有坠胀感，不舒服请问患混合痔怎么治比较好
外科,肛肠,外科,肛肠,上海哪家公立医院肛肠科最好,"肛门瘙痒半年多了,有时肛门里面也痒的难受不清楚"
外科,消化科,内科,肛肠,请问外痔需要开刀吗,外痔要开刀吗
外科,肛肠,外科,肛肠,大便不太正常便秘拉肚子如何治疗,昨天拉四次，昨天吃了肠炎宁和散，今天也拉三次了，只拉肚子，很稀，请问大便不太正常便秘拉肚子如何治疗
外科,肛肠,外科,肛肠,治疗内痔要多少钱？,之前胡吃海吃什么都吃，致使大便再次出现了点问题，我大便的时候发觉有尿血现象，而且拉完之后感觉肛门处有块东西掉出的，一会就缩回去了，我查了几下觉着是内痔，救治内痔要多少钱？
外科,肛肠,外科,肛肠,大便出血是否会引起发烧,大便出血引来发烧吗？
外科,肛肠,外科,肛肠,痔疮药热卖排行榜10强ijk,无
外科,神经内科,儿科,肛肠,得混合痔怎么治疗较好,我得痔疮已经有七八年了。先是内痔，现在应该是混合痔。每次大便很痛苦。大便时很难推挤出的，请问得混合痔怎么治疗较好
外科,肛肠,外科,肛肠,急性阑尾炎怎么缓解疼痛？,男35.发现这个症状已经很久了，但是这个情况一直就没有好转，请问急性阑尾炎怎么缓解疼痛？
外科,肛肠,外科,肛肠,治疗混合痔哪种办法相对好?,前一个月发觉得了混合痔，且口服过药物，抹痔疮膏，是现在坐立的时候有点疼，问治疗混合痔哪种办法相对好?
外科,肛肠,外科,肛肠,南昌哪家医院治肛瘘效果好,出生18天时候就患有肛周脓肿，目前已经7个半月大小，但是肛周脓肿还未痊愈。
外科,肛肠,外科,肛肠,预防肛瘘复发的正确方法是什么,我有肛痿第一次手术伤口都没好就病发了过两年之后又二次手术之后和前面一样又病发了过了两年又三次手术医生说除了可能会病发，特烦，想知道预防工作的方法在乎怎样的帮助：预防工作肛瘘病发的正确方法
外科,肛肠,外科,肛肠,慢性肠炎的症状及治疗方法有哪些,本人女，26岁不知道为什么竟然会生病，也感觉到不舒服了请问：慢性肠炎的症状及治疗方法有哪些
外科,肛肠,外科,肛肠,痔疮手术后吃哪些药好,最近不知道怎么回事肛门一直有脓水，而且还肿疼男人，好了一段时间就疼，请问痔疮手术后吃哪些药好
外科,肛肠,外科,肛肠,小儿肠炎有哪些症状,我家宝宝最近一直拉肚子，而且会很疼，去医院看了下，医生说是慢性肠炎。小儿肠炎的症状有哪些？
外科,肛肠,外科,肛肠,孩子便血急急急急急急,;昨晚大便排出来淡红色混在里面;您好是怎么了 曾经的救治情况和效果：今天去医院看也查不出什么原因在乎怎样的协助：想知道是什么原因
外科,普通外科,外科,肛肠,大夫不完全小肠梗阻怎么办,胃液昨天24小时500毫升，比较多，但是今天早上做扫描结果很好。上午大便三次了。可以拔去胃管出院吗？还有以后饮食上要怎么留意一下。谢谢
外科,肛肠,外科,肛肠,宝宝拉肚子呕吐怎么去调理？,他最近一直都在拉稀，呈水样的，除了肚子疼其它也没什么不正常的，吃饭也还可以，但是长期这样拉下去也不是办法啊，请问：宝宝拉肚子呕吐怎么去调理？
外科,生殖医学科,妇产科,肛肠,初期怎样治外痔而且比较牢靠,我最近肛门处疼的受不了，导致我都无法正常的上班和睡觉，但是因为是外痔，长在那么尴尬的地方又不好意思去医院检查，请问：初期怎样治外痔而且比较牢靠
外科,肛肠,外科,肛肠,痔疮的保守治疗，谢谢,痔疮发作大便后疼痛，不流血。时好时坏半年多了。大便正常。
