department,finaly_result1,finaly_result2,dep,title,ask
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿听力有问题怎么治,"两岁左右发现听力减退、曾去珠海中大五院、广州儿童医院经检查左耳90、右耳70、伴有鼻窦炎、
 "
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体发炎红肿该如何治疗,我家的孩子是男宝宝，2岁，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽比较剧烈，而且，一直都有点发烧，请问：孩子扁桃体发炎红肿该如何治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎症状有哪些,小儿扁桃体炎症状有哪些
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩扁桃体炎难受怎样治疗才好,男孩，8岁，上小学了，一开始，说话时觉得嗓子疼，发现，吞咽好像有点困难，同时，一直都有点发烧，请问：小孩扁桃体炎难受怎样治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿流鼻涕这是怎么回事呢？,"女儿刚一岁,有天夜里喝水时,爷爷倒的水有点凉,她从那夜起开始流鼻涕.中间发烧过一次,用了塞肛门的药退烧了.一直吃着护彤.但是一个星期了还流鼻涕.请问怎么办"
儿科,耳鼻喉科,儿科,耳鼻喉科,孩童中耳炎耳屎黄理应怎样治疗好,男孩子，已经2岁了，较近几天，孩子说自己耳朵疼，另外，有黄色的耳屎流出，而且，伴有一些低烧，请问：孩童中耳炎耳屎黄理应怎样治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,扁桃体发红是怎么回事,我仔五岁，个把月前就有回着风咽喉就红了，看了中医也吃了西药，一直不见好，总还是红的，但好像不是太肿，是怎么回事，有什么有较的治疗方法吗想得到怎样的帮助：我仔五岁，个把月前就有回着风咽喉就红了，看了中医也吃了西药，一直不见好，总还是红的，但好像不是太肿，是怎么回事，有什么有较的治疗方法吗
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩儿中耳炎流脓应当如何治疗,女宝宝，才2岁，这一周，孩子一直扣耳朵，说痒，另外，耳屎很多很黄，同时，好像没什么食欲也很乏力，请问：小孩儿中耳炎流脓应当如何治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体有炎症咽痛理应如何治疗,女宝宝，才1个月，一开始，说自己咽东西疼，发现，吞咽好像有点困难，并且，好像低烧一直都没退，请问：孩子扁桃体有炎症咽痛理应如何治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童扁桃体炎难受应怎样治疗才好,男孩，13岁，上小学了，一开始，说自己咽东西疼，发现，咳嗽好像也比较严重，另外，好像低烧一直都没退，请问：儿童扁桃体炎难受应怎样治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体发炎高烧该怎么样治效果才好,女宝宝，才2个月，刚开始，说话时觉得嗓子疼，察觉到，伴有轻微的咳嗽，并且，好像低烧一直都没退，请问：孩子扁桃体发炎高烧该怎么样治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童扁桃体炎咽疼饮食注意哪些点,我家女宝，今年4岁，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽比较剧烈，同时，现在已经高烧不退了，请问：儿童扁桃体炎咽疼饮食注意哪些点。
儿科,耳鼻喉科,儿科,耳鼻喉科,幼儿扁桃体炎难受该怎样治疗才好,男孩子，已经6岁了，刚开始，说嗓子喝水都觉得疼，察觉到，说话的时候声音有点沙哑，而且，伴有低烧，请问：幼儿扁桃体炎难受该怎样治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩扁桃体炎低烧理应如何医治,男宝，刚满6个月，刚开始，说自己咽东西疼，察觉到，咳嗽好像也比较严重，而且，有点发烧也没精神，请问：小孩扁桃体炎低烧理应如何医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎症高烧应怎样医治,男孩，10岁，上小学了，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽比较剧烈，而且，有点发烧也没精神，请问：小儿扁桃体炎症高烧应怎样医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,一旦小孩扁桃体发炎会有哪些常见症状,女宝宝，目前6岁，刚开始，嗓子眼有点痛，发现，说话的时候声音有点沙哑，而且，现在已经高烧不退了，请问：一旦小孩扁桃体发炎会有哪些常见症状。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子的扁桃体发炎了哭闹如何诊治,男孩子，已经4岁了，一开始，嗓子眼有点痛，察觉到，说话的时候声音有点沙哑，而且，伴有低烧，请问：孩子的扁桃体发炎了哭闹如何诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩扁桃体炎很疼应怎样医治,男宝，刚满8个月，一开始，嗓子眼有点痛，发现，说话的时候声音有点沙哑，并且，现在已经高烧不退了，请问：小孩扁桃体炎很疼应怎样医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子出现扁桃体炎咽痛应当如何治疗好,女宝宝，目前7岁，刚开始，说嗓子喝水都觉得疼，发现，伴有轻微的咳嗽，而且，伴有低烧，请问：孩子出现扁桃体炎咽痛应当如何治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩儿中耳炎耳朵疼痛该如何治疗好,女宝宝，目前6岁，较近几天，孩子告诉我耳朵有点疼，察觉到，耳屎很多很黄，并且，耳朵嗡嗡的，有点低烧，请问：小孩儿中耳炎耳朵疼痛该如何治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体发炎会有什么常见表现,我家男宝，今年2岁，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽好像也比较严重，并且，好像低烧一直都没退，请问：小儿扁桃体发炎会有什么常见表现。
儿科,耳鼻喉科,儿科,耳鼻喉科,幼儿扁桃体炎症哭闹该怎么样治效果好,我家女宝，今年1岁，一开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，另外，伴有低烧，请问：幼儿扁桃体炎症哭闹该怎么样治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子出现扁桃体炎咽痛应怎样治效果才好,男孩子，已经5岁了，刚开始，嗓子眼有点痛，察觉到，伴有轻微的咳嗽，另外，现在已经高烧不退了，请问：孩子出现扁桃体炎咽痛应怎样治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童扁桃体炎咽痛应怎样治效果才好,男孩，9岁，上小学了，刚开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，同时，伴有低烧，请问：儿童扁桃体炎咽痛应怎样治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体发炎了高烧不能吃什么,男孩，12岁，上小学了，刚开始，说话时觉得嗓子疼，发现，咳嗽好像也比较严重，而且，有点发烧也没精神，请问：孩子扁桃体发炎了高烧不能吃什么。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩子扁桃体发炎高烧应当如何诊治,男孩子，已经7岁了，刚开始，说话时觉得嗓子疼，察觉到，吞咽好像有点困难，并且，有点发烧也没精神，请问：小孩子扁桃体发炎高烧应当如何诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,扁桃体发炎发烧怎么办才能远离疾病？,慢慢的身体就不舒服，也不知道怎么了，似乎没有精神请问：扁桃体发炎发烧怎么办才能远离疾病？
儿科,耳鼻喉科,儿科,耳鼻喉科,孩童中耳炎耳朵流黄水要如何治疗才好,女宝宝，才1岁，较近几天，孩子说自己耳朵又痒又疼，早上，耳屎有点稠且偏黄，另外，好像没什么食欲也很乏力，请问：孩童中耳炎耳朵流黄水要如何治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,一岁半宝宝晚上鼻子里面有鼻涕怎么办？,一岁半宝宝晚上鼻子里面有鼻涕，打呼噜，今天白天磕着鼻子了，绝不会磕坏了吧，流了点血。听着孩子打呼噜真痛，有什么办法吗。 
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子出现扁桃体炎疼如何诊治,女宝宝，目前8岁，刚开始，说自己咽东西疼，发现，伴有轻微的咳嗽，同时，现在已经高烧不退了，请问：孩子出现扁桃体炎疼如何诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,宝宝出生30多天鼻塞有痰怎么调理,孩子出生没有几天，最近不知道怎么回事总是抓挠耳朵，请问宝宝出生30多天鼻塞有痰怎么调理
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎咽痛怎样诊治,女宝宝，目前7岁，一开始，嗓子眼有点痛，察觉到，伴有轻微的咳嗽，同时，好像低烧一直都没退，请问：小儿扁桃体炎咽痛怎样诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,婴儿鼻子有炎症怎么办,婴儿鼻子有炎症好象里面有小疙瘩似的白天不睡午觉 曾经的治疗情况和效果：炎症在乎怎样的帮助：我该怎么办啊
儿科,耳鼻喉科,儿科,耳鼻喉科,幼儿扁桃体炎难受该如何治疗才好,我家男宝，今年8岁，一开始，说话时觉得嗓子疼，发现，咳嗽好像也比较严重，并且，伴有低烧，请问：幼儿扁桃体炎难受该如何治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子中耳炎耳朵疼痛要如何治疗好,男孩，13岁，上小学了，这一周，孩子说自己耳朵又痒又疼，另外，偶尔还会有黄色的液体流出，而且，食欲也不好，嗓子也不舒服，请问：孩子中耳炎耳朵疼痛要如何治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,发生小孩子扁桃体发炎会发生什么症状表现,我家男宝，今年3岁，一开始，说自己咽东西疼，察觉到，说话的时候声音有点沙哑，同时，好像低烧一直都没退，请问：发生小孩子扁桃体发炎会发生什么症状表现。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎症咽痛该如何医治,我家的孩子是男宝宝，3岁，刚开始，嗓子眼有点痛，发现，吞咽好像有点困难，并且，一直都有点发烧，请问：小儿扁桃体炎症咽痛该如何医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,一旦孩子扁桃体炎症会出现什么表现,男孩，11岁，上小学了，刚开始，说自己嗓子疼，察觉到，伴有轻微的咳嗽，另外，有点发烧也没精神，请问：一旦孩子扁桃体炎症会出现什么表现。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎高烧应怎样治疗才好,我家女宝，今年1岁，刚开始，嗓子眼有点痛，察觉到，咳嗽好像也比较严重，另外，伴有低烧，请问：小儿扁桃体炎高烧应怎样治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子中耳炎耳朵痒应当如何治效果好,男宝，刚满1岁，这几天，孩子的耳朵有点疼，早上，有黄色的耳屎流出，另外，伴有一些低烧，请问：孩子中耳炎耳朵痒应当如何治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,平时肯扁桃体发炎怎么办才是有效果的？,来回跑医院去了很多回，总是效果不明显，也一直在发病，请问：平时肯扁桃体发炎怎么办才是有效果的？
儿科,耳鼻喉科,儿科,耳鼻喉科,先天性耳前瘘管怎么治疗才好,你好，我这段时间身体不太好，去医院检查得了这种疾病，先天性耳前瘘管怎么治疗才好
儿科,耳鼻喉科,儿科,耳鼻喉科,先天性耳前瘘管感染怎么处理？,"耳朵外面有个小眼，今天发炎了，很疼，总是有水流出的，该怎么办呀,怎么让耳朵消炎，或者是怎么解决"
儿科,耳鼻喉科,儿科,耳鼻喉科,幼儿扁桃体炎很疼该怎样诊治,男宝，刚满9个月，一开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，而且，一直都有点发烧，请问：幼儿扁桃体炎很疼该怎样诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩子扁桃体发炎咽痛该怎么样治效果才好,男宝，刚满7个月，刚开始，说自己咽东西疼，发现，咳嗽比较剧烈，并且，有点发烧也没精神，请问：小孩子扁桃体发炎咽痛该怎么样治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩子扁桃体发炎很疼应当如何治疗,我家女宝，今年1岁，刚开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，并且，伴有低烧，请问：小孩子扁桃体发炎很疼应当如何治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎症低烧该怎么样治疗好,我家的孩子是男宝宝，3岁，刚开始，说话时觉得嗓子疼，发现，咳嗽好像也比较严重，并且，好像低烧一直都没退，请问：小儿扁桃体炎症低烧该怎么样治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子的扁桃体发炎了低烧理应如何治疗好,我家女宝，今年6岁，刚开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，另外，有点发烧也没精神，请问：孩子的扁桃体发炎了低烧理应如何治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,幼儿扁桃体炎症高烧该怎么样医治,女宝宝，才6个月，刚开始，嗓子眼有点痛，发现，说话的时候声音有点沙哑，另外，伴有低烧，请问：幼儿扁桃体炎症高烧该怎么样医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,化脓性中耳炎穿孔还能张上吗,"化脓性中耳炎,医生说已经穿孔了第一次病发有十几天了,自愈后因发烧在次病发 曾经的救治情况和效果：用药以后好了,之后又发烧在次病发在乎怎样的协助：化脓性中耳炎可以..."
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童扁桃体炎很疼理应怎样治疗好,男宝，刚满4个月，刚开始，嗓子眼有点痛，发现，吞咽好像有点困难，另外，现在已经高烧不退了，请问：儿童扁桃体炎很疼理应怎样治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩子扁桃体发炎低烧理应怎样诊治,女宝宝，才1个月，刚开始，说嗓子喝水都觉得疼，察觉到，伴有轻微的咳嗽，并且，有点发烧也没精神，请问：小孩子扁桃体发炎低烧理应怎样诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,一旦小儿扁桃体发炎经常可能出现哪些常见症状,女宝宝，目前1岁，刚开始，说嗓子喝水都觉得疼，发现，吞咽好像有点困难，并且，有点发烧也没精神，请问：一旦小儿扁桃体发炎可能出现哪些常见症状。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体发炎高烧理应如何治效果才好,女宝宝，目前1岁，一开始，说话时觉得嗓子疼，察觉到，伴有轻微的咳嗽，而且，一直都有点发烧，请问：孩子扁桃体发炎高烧理应如何治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩儿中耳炎耳朵疼如何诊治,女宝宝，目前8岁，这几天，孩子的耳朵有点疼，另外，偶尔还会有黄色的液体流出，并且，好像没什么食欲也很乏力，请问：小孩儿中耳炎耳朵疼如何诊治。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎症哭闹如何治效果才好,男孩，10岁，上小学了，刚开始，嗓子眼有点痛，发现，咳嗽好像也比较严重，并且，有点发烧也没精神，请问：小儿扁桃体炎症哭闹如何治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿耳朵里有臭味怎么办？,前发觉耳内有臭味，有血性分泌物，有浓 化验、仔细检查结果：无曾经的治疗情况和效果：无在乎怎样的帮助：应当用什么药，怎么解决
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩子扁桃体发炎哭闹如何治效果才好,男孩子，已经1岁了，一开始，说自己嗓子疼，察觉到，吞咽好像有点困难，而且，好像低烧一直都没退，请问：小孩子扁桃体发炎哭闹如何治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩子扁桃体发炎低烧该怎样治效果才好,男宝，刚满5个月，一开始，嗓子眼有点痛，发现，吞咽好像有点困难，而且，有点发烧也没精神，请问：小孩子扁桃体发炎低烧该怎样治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子中耳炎流黄水理应如何治效果好,男孩子，已经1岁了，较近几天，孩子一直扣耳朵，说痒，早上，有黄色的耳屎流出，而且，好像没什么食欲也很乏力，请问：孩子中耳炎流黄水理应如何治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童中耳炎耳朵疼要如何治疗,女宝宝3岁，刚上幼儿园，这几天，孩子说自己耳朵疼，早上，偶尔还会有黄色的液体流出，而且，食欲也不好，嗓子也不舒服，请问：儿童中耳炎耳朵疼要如何治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,"孩子扁桃体,腺体肥大怎么办???",无
儿科,耳鼻喉科,儿科,耳鼻喉科,幼儿流鼻涕打喷嚏可不可以用扑尔敏,孩子出生没有几天，最近不知道怎么回事总是抓挠耳朵，请问幼儿流鼻涕打喷嚏可不可以用扑尔敏
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎红肿该怎样治疗才好,男宝，刚满5个月，刚开始，说自己嗓子疼，发现，咳嗽比较剧烈，并且，现在已经高烧不退了，请问：小儿扁桃体炎红肿该怎样治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子出现扁桃体炎低烧该怎么样治疗才好,我家的孩子是男宝宝，6岁，刚开始，说自己咽东西疼，察觉到，说话的时候声音有点沙哑，而且，好像低烧一直都没退，请问：孩子出现扁桃体炎低烧该怎么样治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体发炎总哭不能吃什么,女宝宝，才5个月，一开始，说自己嗓子疼，察觉到，说话的时候声音有点沙哑，另外，一直都有点发烧，请问：孩子扁桃体发炎总哭不能吃什么。
儿科,耳鼻喉科,儿科,耳鼻喉科,婴幼儿扁桃体炎发烧治疗期间吃什么,我家女宝，今年5岁，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽比较剧烈，另外，好像低烧一直都没退，请问：婴幼儿扁桃体炎发烧治疗期间吃什么。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体发炎发烧怎样治疗,我家女宝，今年5岁，一开始，嗓子眼有点痛，发现，伴有轻微的咳嗽，而且，现在已经高烧不退了，请问：孩子扁桃体发炎发烧怎样治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,如果孩子扁桃体炎症会有什么症状表现,我家男宝，今年2岁，刚开始，说自己嗓子疼，察觉到，咳嗽好像也比较严重，而且，好像低烧一直都没退，请问：如果孩子扁桃体炎症会有什么症状表现。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩儿中耳炎耳朵疼应当如何治较好,我家女宝，今年4岁，较近几天，孩子的耳朵有点疼，察觉到，耳屎有点稠且偏黄，而且，耳朵嗡嗡的，有点低烧，请问：小孩儿中耳炎耳朵疼应当如何治较好。
儿科,耳鼻喉科,儿科,耳鼻喉科,扁桃体肥大可以自己恢复吗,男宝宝，今年4岁，他最接近总是咳嗽，而且痰也多，孩子说嗓子不舒服，请问：扁桃体肥大可以自己恢复吗
儿科,耳鼻喉科,儿科,耳鼻喉科,小儿扁桃体炎高烧如何治效果才好,女宝宝，目前7岁，刚开始，说自己咽东西疼，发现，吞咽好像有点困难，另外，好像低烧一直都没退，请问：小儿扁桃体炎高烧如何治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子中耳炎耳鸣该怎样治效果好,男孩，9岁，上小学了，较近几天，孩子一直扣耳朵，说痒，早上，发现耳屎是脓状的，有点黄，另外，伴有一些低烧，请问：孩子中耳炎耳鸣该怎样治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体炎症很疼应怎样治效果才好,我家男宝，今年6岁，一开始，嗓子眼有点痛，发现，咳嗽比较剧烈，并且，好像低烧一直都没退，请问：孩子扁桃体炎症很疼应怎样治效果才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,耳朵听力下降能治好吗,耳朵听力下降，小时候让姑姑掏耳朵时掏坏啦，耳膜没事。:
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童扁桃体炎很难受饮食禁忌有哪些,女宝宝，目前3岁，刚开始，说自己咽东西疼，察觉到，说话的时候声音有点沙哑，并且，一直都有点发烧，请问：儿童扁桃体炎很难受饮食禁忌有哪些。
儿科,耳鼻喉科,儿科,耳鼻喉科,听力筛查没有过要再去看吗,如果听力筛查没有过，用不用去看呢？
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子中耳炎耳朵胀痛应当如何治疗才好,男宝，刚满5岁，这一周，孩子说自己耳朵又痒又疼，另外，偶尔还会有黄色的液体流出，同时，耳朵嗡嗡的，有点低烧，请问：孩子中耳炎耳朵胀痛应当如何治疗才好。
儿科,耳鼻喉科,儿科,耳鼻喉科,耳前瘘管可否在感染期做显微手术彻底清除？,中旬耳前瘘管发炎
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童中耳炎耳屎黄应当如何医治,男孩子，已经8岁了，这几天，孩子说自己耳朵疼，察觉到，偶尔还会有黄色的液体流出，而且，好像没什么食欲也很乏力，请问：儿童中耳炎耳屎黄应当如何医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩扁桃体炎发烧怎样治效果好,我家的孩子是男宝宝，2岁，刚开始，嗓子眼有点痛，察觉到，伴有轻微的咳嗽，另外，有点发烧也没精神，请问：小孩扁桃体炎发烧怎样治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童中耳炎耳朵疼该怎样治效果好,女宝宝，才4岁，这一周，孩子的耳朵有点疼，另外，发现耳屎是脓状的，有点黄，另外，伴有头痛发烧，请问：儿童中耳炎耳朵疼该怎样治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子中耳炎耳朵里有黄水怎样医治,女宝宝，才9岁，较近几天，孩子说自己耳朵又痒又疼，察觉到，耳屎很多很黄，而且，伴有一些低烧，请问：孩子中耳炎耳朵里有黄水怎样医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,请教一下小儿扁桃体炎的问题？,"患者年龄:我的小侄女才3岁多,经常出现扁桃体发炎的症状,也在吃消炎药,是不是必须得打吊针.您好专业从士或有相同症状宝宝的父母,你们是怎么应付的,除了扁桃体过大,可有什么中药来调养.谢谢!!!!有爱心的朋友提供许多中药治疗或食疗的方法最好.在乎怎样的帮助：今天去儿童医院看医生,医生说是扁桃体肿大,真是急的不得了.总是这样.请大家帮帮!!"
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子出现扁桃体炎哭闹该怎样治疗,我家女宝，今年3岁，刚开始，说嗓子喝水都觉得疼，察觉到，咳嗽好像也比较严重，同时，一直都有点发烧，请问：孩子出现扁桃体炎哭闹该怎样治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,要是孩子扁桃体发炎会出现什么临床症状,我家男宝，今年8岁，一开始，说自己嗓子疼，发现，伴有轻微的咳嗽，并且，现在已经高烧不退了，请问：要是孩子扁桃体发炎会出现什么临床症状。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体炎症疼该怎样治效果好,我家的孩子是男宝宝，4岁，一开始，说自己嗓子疼，发现，说话的时候声音有点沙哑，另外，一直都有点发烧，请问：孩子扁桃体炎症疼该怎样治效果好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子扁桃体炎症发烧应当如何医治,男孩，13岁，上小学了，刚开始，说话时觉得嗓子疼，察觉到，说话的时候声音有点沙哑，另外，伴有低烧，请问：孩子扁桃体炎症发烧应当如何医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,儿童中耳炎耳朵痒应当如何治疗,我家的孩子是男宝宝，9岁，这几天，孩子说自己耳朵又痒又疼，另外，耳屎很多很黄，并且，好像没什么食欲也很乏力，请问：儿童中耳炎耳朵痒应当如何治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩扁桃体常发炎该怎么治疗,孩子出生没有几天，最近不知道怎么回事总是抓挠耳朵，请问小孩扁桃体常发炎该怎么治疗
儿科,耳鼻喉科,儿科,耳鼻喉科,婴幼儿扁桃体炎发烧该怎样治疗好,男孩子，已经7岁了，刚开始，说自己嗓子疼，发现，咳嗽比较剧烈，而且，伴有低烧，请问：婴幼儿扁桃体炎发烧该怎样治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子的扁桃体发炎了高烧该怎么样医治,女宝宝，才1个月，刚开始，说自己嗓子疼，察觉到，咳嗽好像也比较严重，同时，伴有低烧，请问：孩子的扁桃体发炎了高烧该怎么样医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,小孩扁桃体炎低烧怎样治疗,我家的孩子是男宝宝，8岁，刚开始，嗓子眼有点痛，察觉到，说话的时候声音有点沙哑，同时，现在已经高烧不退了，请问：小孩扁桃体炎低烧怎样治疗。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩子的扁桃体发炎了咽痛该怎么样治疗好,女宝宝，才4个月，刚开始，说话时觉得嗓子疼，察觉到，吞咽好像有点困难，而且，现在已经高烧不退了，请问：孩子的扁桃体发炎了咽痛该怎么样治疗好。
儿科,耳鼻喉科,儿科,耳鼻喉科,孩童中耳炎流黄水应怎样医治,我家女宝，今年4岁，这一周，孩子告诉我耳朵有点疼，早上，偶尔还会有黄色的液体流出，同时，食欲也不好，嗓子也不舒服，请问：孩童中耳炎流黄水应怎样医治。
儿科,耳鼻喉科,儿科,耳鼻喉科,检查听力没有过三个月后能再查吗,如果42天检查听力没有过，那么三个月的时候在去查可以吗？
